,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
146,0 days 00:42:52.354000,ANT,12,0 days 00:01:31.590000,11.0,3.0,,,24.271,27.63,39.689,0 days 00:41:45.035000,0 days 00:42:12.665000,0 days 00:42:52.354000,287.0,280.0,272.0,332.0,True,SOFT,5.0,False,Mercedes,0 days 00:41:20.764000,2025-03-22 07:28:26.271,1,,False,,False,True,91.59,91.59
147,0 days 00:44:55.303000,ANT,12,0 days 00:02:02.949000,12.0,3.0,,0 days 00:44:53.579000,32.561,35.62,54.768,0 days 00:43:24.915000,0 days 00:44:00.535000,0 days 00:44:55.303000,137.0,147.0,,299.0,False,SOFT,6.0,False,Mercedes,0 days 00:42:52.354000,2025-03-22 07:29:57.861,1,,False,,False,False,122.949,122.949
148,0 days 00:49:35.027000,ANT,12,,13.0,4.0,0 days 00:47:47.258000,,,34.065,45.463,,0 days 00:48:49.660000,0 days 00:49:35.265000,253.0,253.0,270.0,312.0,False,SOFT,1.0,True,Mercedes,0 days 00:44:55.303000,2025-03-22 07:32:00.810,1,,False,,False,False,,
149,0 days 00:51:36.867000,ANT,12,0 days 00:02:01.840000,14.0,4.0,,,33.832,41.527,46.481,0 days 00:50:08.859000,0 days 00:50:50.386000,0 days 00:51:36.867000,115.0,219.0,272.0,306.0,False,SOFT,2.0,True,Mercedes,0 days 00:49:35.027000,2025-03-22 07:36:40.534,1,,False,,False,True,121.84,121.84
150,0 days 00:53:08.462000,ANT,12,0 days 00:01:31.595000,15.0,4.0,,,24.241,27.51,39.844,0 days 00:52:01.108000,0 days 00:52:28.618000,0 days 00:53:08.462000,285.0,280.0,272.0,333.0,False,SOFT,3.0,True,Mercedes,0 days 00:51:36.867000,2025-03-22 07:38:42.374,1,,False,,False,True,91.595,91.595
151,0 days 00:55:12.996000,ANT,12,0 days 00:02:04.534000,16.0,4.0,,0 days 00:55:11.166000,29.157,37.106,58.271,0 days 00:53:37.619000,0 days 00:54:14.725000,0 days 00:55:12.996000,201.0,199.0,,252.0,False,SOFT,4.0,True,Mercedes,0 days 00:53:08.462000,2025-03-22 07:40:13.969,12,,False,,False,False,124.534,124.534
152,0 days 01:02:59.518000,ANT,12,,17.0,5.0,0 days 01:01:01.985000,,,34.758,47.841,,0 days 01:02:11.819000,0 days 01:02:59.644000,243.0,254.0,272.0,289.0,False,SOFT,1.0,True,Mercedes,0 days 00:55:12.996000,2025-03-22 07:42:18.503,21,,False,,False,False,,
153,0 days 01:04:31.203000,ANT,12,0 days 00:01:31.685000,18.0,5.0,,,24.267,27.517,39.901,0 days 01:03:23.785000,0 days 01:03:51.302000,0 days 01:04:31.203000,285.0,280.0,262.0,332.0,False,SOFT,2.0,True,Mercedes,0 days 01:02:59.518000,2025-03-22 07:50:05.025,1,,True,TRACK LIMITS AT TURN 16 LAP 19 ,False,True,91.685,91.685
154,0 days 01:06:27.168000,ANT,12,0 days 00:01:55.965000,19.0,5.0,,0 days 01:06:25.424000,28.215,35.634,52.116,0 days 01:04:59.418000,0 days 01:05:35.052000,0 days 01:06:27.168000,220.0,142.0,,309.0,False,SOFT,3.0,True,Mercedes,0 days 01:04:31.203000,2025-03-22 07:51:36.710,1,,False,,False,False,115.965,115.965
155,0 days 01:10:50.796000,ANT,12,,20.0,6.0,0 days 01:08:55.358000,,,34.986,47.178,,0 days 01:10:03.750000,0 days 01:10:51.074000,234.0,244.0,271.0,294.0,False,SOFT,1.0,True,Mercedes,0 days 01:06:27.168000,2025-03-22 07:53:32.675,1,,False,,False,False,,
