,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
76,0 days 00:21:07.349000,HUL,27,0 days 00:02:02.378000,3.0,1.0,,0 days 00:21:05.629000,28.586,35.411,58.381,0 days 00:19:33.557000,0 days 00:20:08.968000,0 days 00:21:07.349000,226.0,219.0,,236.0,False,MEDIUM,3.0,True,Kick Sauber,0 days 00:19:04.971000,2025-03-21 07:36:37.291,1,,False,,False,False,122.378,122.378
77,0 days 00:24:14.930000,HUL,27,,4.0,2.0,0 days 00:22:16.965000,,,38.904,48.262,,0 days 00:23:26.738000,0 days 00:24:15.071000,169.0,249.0,265.0,282.0,False,MEDIUM,4.0,False,Kick Sauber,0 days 00:21:07.349000,2025-03-21 07:38:39.669,1,,False,,False,False,,
78,0 days 00:25:47.785000,HUL,27,0 days 00:01:32.855000,5.0,2.0,,,24.582,27.872,40.401,0 days 00:24:39.512000,0 days 00:25:07.384000,0 days 00:25:47.785000,281.0,275.0,264.0,335.0,False,MEDIUM,5.0,False,Kick Sauber,0 days 00:24:14.930000,2025-03-21 07:41:47.250,1,,False,,False,True,92.855,92.855
79,0 days 00:27:44.713000,HUL,27,0 days 00:01:56.928000,6.0,2.0,,0 days 00:27:42.919000,31.021,33.984,51.923,0 days 00:26:18.806000,0 days 00:26:52.790000,0 days 00:27:44.713000,184.0,235.0,,281.0,False,MEDIUM,6.0,False,Kick Sauber,0 days 00:25:47.785000,2025-03-21 07:43:20.105,12,,False,,False,False,116.928,116.928
80,0 days 00:16:48.581000,ALB,23,,1.0,1.0,0 days 00:14:37.243000,,,36.233,49.273,,0 days 00:15:59.376000,0 days 00:16:48.680000,270.0,265.0,269.0,300.0,False,MEDIUM,1.0,True,Williams,0 days 00:14:37.243000,2025-03-21 07:32:09.563,1,,False,,False,False,,
81,0 days 00:18:21.426000,ALB,23,0 days 00:01:32.845000,2.0,1.0,,,24.806,27.871,40.168,0 days 00:17:13.387000,0 days 00:17:41.258000,0 days 00:18:21.426000,281.0,275.0,266.0,332.0,True,MEDIUM,2.0,True,Williams,0 days 00:16:48.581000,2025-03-21 07:34:20.901,1,,False,,False,True,92.845,92.845
82,0 days 00:20:28.653000,ALB,23,0 days 00:02:07.227000,3.0,1.0,,,36.808,37.679,52.74,0 days 00:18:58.234000,0 days 00:19:35.913000,0 days 00:20:28.653000,165.0,242.0,132.0,308.0,False,MEDIUM,3.0,True,Williams,0 days 00:18:21.426000,2025-03-21 07:35:53.746,1,,False,,False,True,127.227,127.227
83,0 days 00:22:31.989000,ALB,23,0 days 00:02:03.336000,4.0,1.0,,,38.554,34.906,49.876,0 days 00:21:07.207000,0 days 00:21:42.113000,0 days 00:22:31.989000,257.0,257.0,271.0,309.0,False,MEDIUM,4.0,True,Williams,0 days 00:20:28.653000,2025-03-21 07:38:00.973,1,,False,,False,True,123.336,123.33600000000001
84,0 days 00:24:04.451000,ALB,23,0 days 00:01:32.462000,5.0,1.0,,,24.49,27.932,40.04,0 days 00:22:56.479000,0 days 00:23:24.411000,0 days 00:24:04.451000,281.0,276.0,271.0,333.0,True,MEDIUM,5.0,True,Williams,0 days 00:22:31.989000,2025-03-21 07:40:04.309,1,,False,,False,True,92.462,92.46199999999999
85,0 days 00:26:12.004000,ALB,23,0 days 00:02:07.553000,6.0,1.0,,0 days 00:26:10.294000,31.785,38.482,57.286,0 days 00:24:36.236000,0 days 00:25:14.718000,0 days 00:26:12.004000,169.0,235.0,,236.0,False,MEDIUM,6.0,True,Williams,0 days 00:24:04.451000,2025-03-21 07:41:36.771,1,,False,,False,False,127.553,127.553
86,0 days 00:38:41.757000,ALB,23,,7.0,2.0,0 days 00:36:44.786000,,,34.589,48.608,,0 days 00:37:53.224000,0 days 00:38:41.855000,248.0,267.0,264.0,318.0,False,MEDIUM,1.0,True,Williams,0 days 00:26:12.004000,2025-03-21 07:43:44.324,12,,False,,False,False,,
87,0 days 00:40:39.900000,ALB,23,0 days 00:01:58.143000,8.0,2.0,,,27.66,36.793,53.69,0 days 00:39:09.417000,0 days 00:39:46.210000,0 days 00:40:39.900000,278.0,259.0,270.0,132.0,True,MEDIUM,2.0,True,Williams,0 days 00:38:41.757000,2025-03-21 07:56:14.077,1,,False,,False,True,118.143,118.143
