,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
114,0 days 00:22:53.435000,GAS,10,0 days 00:01:34.317000,4.0,1.0,,,25.23,28.331,40.756,0 days 00:21:44.348000,0 days 00:22:12.679000,0 days 00:22:53.435000,271.0,271.0,264.0,325.0,True,MEDIUM,4.0,True,Alpine,0 days 00:21:19.118000,2025-03-21 03:36:51.466,1,,False,,False,True,94.317,94.31700000000001
115,0 days 00:25:47.643000,GAS,10,,5.0,1.0,,,42.073,63.307,69.005,0 days 00:23:35.465000,0 days 00:24:38.954000,0 days 00:25:47.864000,102.0,119.0,263.0,266.0,False,MEDIUM,5.0,True,Alpine,0 days 00:22:53.435000,2025-03-21 03:38:25.783,1,,False,,False,False,,174.385
116,0 days 00:27:21.508000,GAS,10,0 days 00:01:33.865000,6.0,1.0,,,25.016,28.294,40.555,0 days 00:26:12.659000,0 days 00:26:40.953000,0 days 00:27:21.508000,272.0,268.0,264.0,330.0,True,MEDIUM,6.0,True,Alpine,0 days 00:25:47.643000,2025-03-21 03:41:19.991,1,,False,,False,True,93.865,93.86500000000001
117,0 days 00:30:12.157000,GAS,10,,7.0,1.0,,,42.432,60.125,67.967,0 days 00:28:04.196000,0 days 00:29:04.248000,0 days 00:30:12.157000,104.0,115.0,264.0,229.0,False,MEDIUM,7.0,True,Alpine,0 days 00:27:21.508000,2025-03-21 03:42:53.856,1,,False,,False,False,,170.524
118,0 days 00:31:56.635000,GAS,10,0 days 00:01:44.478000,8.0,1.0,,0 days 00:31:54.800000,25.127,28.297,51.054,0 days 00:30:37.284000,0 days 00:31:05.581000,0 days 00:31:56.635000,263.0,269.0,,330.0,False,MEDIUM,8.0,True,Alpine,0 days 00:30:12.157000,2025-03-21 03:45:44.505,1,,False,,False,False,104.478,104.47800000000001
119,0 days 00:45:07.182000,GAS,10,,9.0,2.0,0 days 00:43:01.206000,,,40.516,51.894,,0 days 00:44:15.482000,0 days 00:45:07.182000,185.0,200.0,263.0,306.0,False,MEDIUM,9.0,False,Alpine,0 days 00:31:56.635000,2025-03-21 03:47:28.983,1,,False,,False,False,,
120,0 days 00:46:41.349000,GAS,10,0 days 00:01:34.167000,10.0,2.0,,,24.995,28.395,40.777,0 days 00:45:32.177000,0 days 00:46:00.572000,0 days 00:46:41.349000,274.0,271.0,266.0,334.0,False,MEDIUM,10.0,False,Alpine,0 days 00:45:07.182000,2025-03-21 04:00:39.530,1,,False,,False,True,94.167,94.167
121,0 days 00:49:04.808000,GAS,10,0 days 00:02:23.459000,11.0,2.0,,,42.995,53.691,46.773,0 days 00:47:24.344000,0 days 00:48:18.035000,0 days 00:49:04.808000,115.0,205.0,256.0,304.0,False,MEDIUM,11.0,False,Alpine,0 days 00:46:41.349000,2025-03-21 04:02:13.697,1,,False,,False,True,143.459,143.459
122,0 days 00:50:41.103000,GAS,10,0 days 00:01:36.295000,12.0,2.0,,,25.667,28.867,41.761,0 days 00:49:30.475000,0 days 00:49:59.342000,0 days 00:50:41.103000,268.0,262.0,259.0,307.0,False,MEDIUM,12.0,False,Alpine,0 days 00:49:04.808000,2025-03-21 04:04:37.156,1,,False,,False,True,96.295,96.29500000000002
123,0 days 00:52:17.720000,GAS,10,0 days 00:01:36.617000,13.0,2.0,,,25.888,29.08,41.649,0 days 00:51:06.991000,0 days 00:51:36.071000,0 days 00:52:17.720000,269.0,263.0,264.0,312.0,False,MEDIUM,13.0,False,Alpine,0 days 00:50:41.103000,2025-03-21 04:06:13.451,1,,False,,False,True,96.617,96.617
