,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
11,0 days 01:01:17.238000,VER,1,,12.0,4.0,0 days 00:59:26.234000,,,44.376,19.215,,0 days 01:00:58.206000,0 days 01:01:17.375000,265.0,298.0,260.0,281.0,False,SOFT,4.0,False,Red Bull Racing,0 days 00:51:02.404000,2025-04-04 03:06:04.888,1,,False,,False,False,,
12,0 days 01:02:52.212000,VER,1,0 days 00:01:34.974000,13.0,4.0,,,33.81,42.82,18.344,0 days 01:01:51.048000,0 days 01:02:33.868000,0 days 01:02:52.212000,270.0,300.0,261.0,287.0,False,SOFT,5.0,False,Red Bull Racing,0 days 01:01:17.238000,2025-04-04 03:16:19.722,1,,False,,False,True,94.974,94.97399999999999
13,0 days 01:04:26.945000,VER,1,0 days 00:01:34.733000,14.0,4.0,,,33.725,42.635,18.373,0 days 01:03:25.937000,0 days 01:04:08.572000,0 days 01:04:26.945000,273.0,301.0,261.0,289.0,False,SOFT,6.0,False,Red Bull Racing,0 days 01:02:52.212000,2025-04-04 03:17:54.696,1,,False,,False,True,94.733,94.733
14,0 days 01:06:01.228000,VER,1,0 days 00:01:34.283000,15.0,4.0,,,33.443,42.466,18.374,0 days 01:05:00.388000,0 days 01:05:42.854000,0 days 01:06:01.228000,275.0,301.0,261.0,286.0,False,SOFT,7.0,False,Red Bull Racing,0 days 01:04:26.945000,2025-04-04 03:19:29.429,1,,False,,False,True,94.283,94.28299999999999
15,0 days 01:07:35.285000,VER,1,0 days 00:01:34.057000,16.0,4.0,,,33.276,42.481,18.3,0 days 01:06:34.504000,0 days 01:07:16.985000,0 days 01:07:35.285000,277.0,300.0,261.0,291.0,False,SOFT,8.0,False,Red Bull Racing,0 days 01:06:01.228000,2025-04-04 03:21:03.712,1,,False,,False,True,94.057,94.057
16,0 days 01:09:12.295000,VER,1,0 days 00:01:37.010000,17.0,4.0,,,33.088,42.558,21.364,0 days 01:08:08.373000,0 days 01:08:50.931000,0 days 01:09:12.295000,278.0,305.0,262.0,294.0,False,SOFT,9.0,False,Red Bull Racing,0 days 01:07:35.285000,2025-04-04 03:22:37.769,1,,False,,False,True,97.01,97.01
17,0 days 01:10:46.281000,VER,1,0 days 00:01:33.986000,18.0,4.0,,,33.065,42.541,18.38,0 days 01:09:45.360000,0 days 01:10:27.901000,0 days 01:10:46.281000,276.0,303.0,262.0,293.0,False,SOFT,10.0,False,Red Bull Racing,0 days 01:09:12.295000,2025-04-04 03:24:14.779,1,,False,,False,True,93.986,93.98599999999999
18,0 days 01:12:20.564000,VER,1,0 days 00:01:34.283000,19.0,4.0,,,32.96,42.9,18.423,0 days 01:11:19.241000,0 days 01:12:02.141000,0 days 01:12:20.564000,,301.0,260.0,294.0,False,SOFT,11.0,False,Red Bull Racing,0 days 01:10:46.281000,2025-04-04 03:25:48.765,1,,False,,False,True,94.283,94.283
19,0 days 01:13:55.443000,VER,1,0 days 00:01:34.879000,20.0,4.0,,,33.131,43.137,18.611,0 days 01:12:53.695000,0 days 01:13:36.832000,0 days 01:13:55.443000,274.0,300.0,260.0,296.0,False,SOFT,12.0,False,Red Bull Racing,0 days 01:12:20.564000,2025-04-04 03:27:23.048,1,,False,,False,True,94.879,94.879
20,0 days 01:15:29.704000,VER,1,0 days 00:01:34.261000,21.0,4.0,,,33.006,42.925,18.33,0 days 01:14:28.449000,0 days 01:15:11.374000,0 days 01:15:29.704000,277.0,300.0,260.0,300.0,False,SOFT,13.0,False,Red Bull Racing,0 days 01:13:55.443000,2025-04-04 03:28:57.927,1,,False,,False,True,94.261,94.261
21,0 days 01:17:55.559000,VER,1,0 days 00:02:25.855000,22.0,4.0,,,49.542,63.608,32.705,0 days 01:16:19.246000,0 days 01:17:22.854000,0 days 01:17:55.559000,164.0,177.0,67.0,162.0,False,SOFT,14.0,False,Red Bull Racing,0 days 01:15:29.704000,2025-04-04 03:30:32.188,1,,False,,False,True,145.855,145.85500000000002
22,0 days 01:20:10.998000,VER,1,0 days 00:02:15.439000,23.0,4.0,,0 days 01:20:09.687000,66.6,44.674,24.165,0 days 01:19:02.159000,0 days 01:19:46.833000,0 days 01:20:10.998000,257.0,282.0,,278.0,False,SOFT,15.0,False,Red Bull Racing,0 days 01:17:55.559000,2025-04-04 03:32:58.043,1,,False,,False,False,135.439,135.439
23,0 days 00:19:53.675000,NOR,4,,1.0,1.0,0 days 00:17:44.056000,,,46.226,20.231,,0 days 00:19:33.676000,0 days 00:19:53.793000,256.0,286.0,272.0,266.0,False,MEDIUM,1.0,True,McLaren,0 days 00:17:44.056000,2025-04-04 02:32:46.540,1,,False,,False,False,,
24,0 days 00:21:25.058000,NOR,4,0 days 00:01:31.383000,2.0,1.0,,,32.108,41.484,17.791,0 days 00:20:25.783000,0 days 00:21:07.267000,0 days 00:21:25.058000,277.0,303.0,272.0,302.0,True,MEDIUM,2.0,True,McLaren,0 days 00:19:53.675000,2025-04-04 02:34:56.159,1,,False,,False,True,91.383,91.383
25,0 days 00:23:48.541000,NOR,4,0 days 00:02:23.483000,3.0,1.0,,,50.225,69.745,23.513,0 days 00:22:15.283000,0 days 00:23:25.028000,0 days 00:23:48.541000,163.0,129.0,272.0,241.0,False,MEDIUM,3.0,True,McLaren,0 days 00:21:25.058000,2025-04-04 02:36:27.542,1,,False,,False,True,143.483,143.483
26,0 days 00:25:18.774000,NOR,4,0 days 00:01:30.233000,4.0,1.0,,,31.416,41.034,17.783,0 days 00:24:19.957000,0 days 00:25:00.991000,0 days 00:25:18.774000,277.0,300.0,271.0,301.0,True,MEDIUM,4.0,True,McLaren,0 days 00:23:48.541000,2025-04-04 02:38:51.025,1,,False,,False,True,90.233,90.233
27,0 days 00:27:59.671000,NOR,4,,5.0,1.0,,,54.356,77.913,28.627,0 days 00:26:13.337000,0 days 00:27:31.139000,0 days 00:27:59.802000,163.0,126.0,271.0,133.0,False,MEDIUM,5.0,True,McLaren,0 days 00:25:18.774000,2025-04-04 02:40:21.258,1,,False,,False,False,,160.89600000000002
28,0 days 00:29:29.804000,NOR,4,0 days 00:01:30.133000,6.0,1.0,,,31.396,40.941,17.796,0 days 00:28:31.067000,0 days 00:29:12.008000,0 days 00:29:29.804000,274.0,303.0,270.0,301.0,True,MEDIUM,6.0,True,McLaren,0 days 00:27:59.671000,2025-04-04 02:43:02.155,1,,False,,False,True,90.133,90.13300000000001
29,0 days 00:31:27.019000,NOR,4,0 days 00:01:57.215000,7.0,1.0,,0 days 00:31:25.771000,42.139,49.863,25.213,0 days 00:30:11.943000,0 days 00:31:01.806000,0 days 00:31:27.019000,229.0,255.0,,207.0,False,MEDIUM,7.0,True,McLaren,0 days 00:29:29.804000,2025-04-04 02:44:32.288,1,,False,,False,False,117.215,117.215
30,0 days 00:41:56.665000,NOR,4,,8.0,2.0,0 days 00:40:09.358000,,,44.757,26.909,,0 days 00:41:29.916000,0 days 00:41:56.665000,256.0,286.0,272.0,178.0,False,MEDIUM,8.0,False,McLaren,0 days 00:31:27.019000,2025-04-04 02:46:29.503,1,,False,,False,False,,
31,0 days 00:43:33.134000,NOR,4,0 days 00:01:36.469000,9.0,2.0,,0 days 00:43:31.593000,31.177,40.637,24.655,0 days 00:42:27.842000,0 days 00:43:08.479000,0 days 00:43:33.134000,279.0,303.0,,303.0,False,MEDIUM,9.0,False,McLaren,0 days 00:41:56.665000,2025-04-04 02:56:59.149,1,,False,,False,False,96.469,96.469
32,0 days 00:49:24.478000,NOR,4,,10.0,3.0,0 days 00:47:13.647000,,,51.256,28.355,,0 days 00:48:56.247000,0 days 00:49:24.478000,264.0,167.0,273.0,242.0,False,SOFT,1.0,True,McLaren,0 days 00:43:33.134000,2025-04-04 02:58:35.618,1,,False,,False,False,,
33,0 days 00:51:03.891000,NOR,4,0 days 00:01:39.413000,11.0,3.0,,,31.048,40.364,28.001,0 days 00:49:55.526000,0 days 00:50:35.890000,0 days 00:51:03.891000,277.0,307.0,128.0,304.0,False,SOFT,2.0,True,McLaren,0 days 00:49:24.478000,2025-04-04 03:04:26.962,1,,False,,False,True,99.413,99.413
34,0 days 00:53:48.918000,NOR,4,,12.0,3.0,,,61.09,75.125,28.9,0 days 00:52:05.051000,0 days 00:53:20.116000,0 days 00:53:49.034000,124.0,174.0,272.0,154.0,False,SOFT,3.0,True,McLaren,0 days 00:51:03.891000,2025-04-04 03:06:06.375,1,,False,,False,False,,165.115
35,0 days 00:55:17.467000,NOR,4,0 days 00:01:28.549000,13.0,3.0,,,30.82,40.108,17.621,0 days 00:54:19.738000,0 days 00:54:59.846000,0 days 00:55:17.467000,278.0,306.0,270.0,307.0,True,SOFT,4.0,True,McLaren,0 days 00:53:48.918000,2025-04-04 03:08:51.402,1,,False,,False,True,88.549,88.54899999999999
36,0 days 00:57:00.693000,NOR,4,0 days 00:01:43.226000,14.0,3.0,,0 days 00:56:59.376000,34.357,46.993,21.876,0 days 00:55:51.824000,0 days 00:56:38.817000,0 days 00:57:00.693000,257.0,291.0,,274.0,False,SOFT,5.0,True,McLaren,0 days 00:55:17.467000,2025-04-04 03:10:19.951,1,,False,,False,False,103.226,103.226
37,0 days 01:04:16.010000,NOR,4,,15.0,4.0,0 days 01:02:19.555000,,,42.395,18.445,,0 days 01:03:57.784000,0 days 01:04:16.010000,264.0,300.0,265.0,289.0,False,MEDIUM,10.0,False,McLaren,0 days 00:57:00.693000,2025-04-04 03:12:03.177,1,,False,,False,False,,
38,0 days 01:05:49.549000,NOR,4,0 days 00:01:33.539000,16.0,4.0,,,33.016,42.29,18.233,0 days 01:04:49.026000,0 days 01:05:31.316000,0 days 01:05:49.549000,268.0,302.0,265.0,300.0,False,MEDIUM,11.0,False,McLaren,0 days 01:04:16.010000,2025-04-04 03:19:18.494,1,,False,,False,True,93.539,93.539
39,0 days 01:07:22.864000,NOR,4,0 days 00:01:33.315000,17.0,4.0,,,32.97,42.083,18.262,0 days 01:06:22.519000,0 days 01:07:04.602000,0 days 01:07:22.864000,273.0,301.0,263.0,303.0,False,MEDIUM,12.0,False,McLaren,0 days 01:05:49.549000,2025-04-04 03:20:52.033,1,,False,,False,True,93.315,93.315
40,0 days 01:08:56.111000,NOR,4,0 days 00:01:33.247000,18.0,4.0,,,32.708,42.335,18.204,0 days 01:07:55.572000,0 days 01:08:37.907000,0 days 01:08:56.111000,275.0,303.0,263.0,303.0,False,MEDIUM,13.0,False,McLaren,0 days 01:07:22.864000,2025-04-04 03:22:25.348,1,,False,,False,True,93.247,93.24700000000001
41,0 days 01:10:29.051000,NOR,4,0 days 00:01:32.940000,19.0,4.0,,,32.493,42.22,18.227,0 days 01:09:28.604000,0 days 01:10:10.824000,0 days 01:10:29.051000,,302.0,264.0,305.0,False,MEDIUM,14.0,False,McLaren,0 days 01:08:56.111000,2025-04-04 03:23:58.595,1,,False,,False,True,92.94,92.94
42,0 days 01:12:01.919000,NOR,4,0 days 00:01:32.868000,20.0,4.0,,,32.365,42.332,18.171,0 days 01:11:01.416000,0 days 01:11:43.748000,0 days 01:12:01.919000,274.0,304.0,263.0,306.0,False,MEDIUM,15.0,False,McLaren,0 days 01:10:29.051000,2025-04-04 03:25:31.535,1,,False,,False,True,92.868,92.868
43,0 days 01:13:35.090000,NOR,4,0 days 00:01:33.171000,21.0,4.0,,,32.423,42.501,18.247,0 days 01:12:34.342000,0 days 01:13:16.843000,0 days 01:13:35.090000,,301.0,263.0,303.0,False,MEDIUM,16.0,False,McLaren,0 days 01:12:01.919000,2025-04-04 03:27:04.403,1,,False,,False,True,93.171,93.171
44,0 days 01:15:09.537000,NOR,4,0 days 00:01:34.447000,22.0,4.0,,,33.722,42.42,18.305,0 days 01:14:08.812000,0 days 01:14:51.232000,0 days 01:15:09.537000,275.0,302.0,264.0,302.0,False,MEDIUM,17.0,False,McLaren,0 days 01:13:35.090000,2025-04-04 03:28:37.574,1,,False,,False,True,94.447,94.447
45,0 days 01:17:21.537000,NOR,4,0 days 00:02:12,23.0,4.0,,,38.73,60.424,32.846,0 days 01:15:48.267000,0 days 01:16:48.691000,0 days 01:17:21.537000,191.0,179.0,78.0,232.0,False,MEDIUM,18.0,False,McLaren,0 days 01:15:09.537000,2025-04-04 03:30:12.021,1,,False,,False,True,132.0,132.0
46,0 days 01:20:03.619000,NOR,4,,24.0,4.0,,0 days 01:20:02.143000,86.704,52.673,22.591,0 days 01:18:48.460000,0 days 01:19:41.140000,0 days 01:20:03.619000,212.0,240.0,,246.0,False,MEDIUM,19.0,False,McLaren,0 days 01:17:21.537000,2025-04-04 03:32:24.021,1,,False,,False,False,,161.96800000000002
47,0 days 00:18:11.271000,BOR,5,,1.0,1.0,0 days 00:16:16.224000,,,49.611,21.879,,0 days 00:17:49.699000,0 days 00:18:11.354000,239.0,275.0,265.0,266.0,False,HARD,1.0,True,Kick Sauber,0 days 00:16:16.224000,2025-04-04 02:31:18.708,1,,False,,False,False,,
48,0 days 00:19:45.986000,BOR,5,0 days 00:01:34.715000,2.0,1.0,,,33.809,42.637,18.269,0 days 00:18:45.080000,0 days 00:19:27.717000,0 days 00:19:45.986000,270.0,301.0,267.0,297.0,True,HARD,2.0,True,Kick Sauber,0 days 00:18:11.271000,2025-04-04 02:33:13.755,1,,False,,False,True,94.715,94.715
49,0 days 00:22:05.603000,BOR,5,0 days 00:02:19.617000,3.0,1.0,,,49.376,67.06,23.181,0 days 00:20:35.362000,0 days 00:21:42.422000,0 days 00:22:05.603000,152.0,270.0,267.0,204.0,False,HARD,3.0,True,Kick Sauber,0 days 00:19:45.986000,2025-04-04 02:34:48.470,1,,False,,False,True,139.617,139.61700000000002
50,0 days 00:23:38.147000,BOR,5,0 days 00:01:32.544000,4.0,1.0,,,32.442,41.968,18.134,0 days 00:22:38.045000,0 days 00:23:20.013000,0 days 00:23:38.147000,274.0,300.0,270.0,299.0,True,HARD,4.0,True,Kick Sauber,0 days 00:22:05.603000,2025-04-04 02:37:08.087,1,,False,,False,True,92.544,92.544
51,0 days 00:26:01.845000,BOR,5,0 days 00:02:23.698000,5.0,1.0,,,51.935,69.563,22.2,0 days 00:24:30.082000,0 days 00:25:39.645000,0 days 00:26:01.845000,164.0,247.0,268.0,219.0,False,HARD,5.0,True,Kick Sauber,0 days 00:23:38.147000,2025-04-04 02:38:40.631,1,,False,,False,True,143.698,143.698
52,0 days 00:27:33.439000,BOR,5,0 days 00:01:31.594000,6.0,1.0,,,32.017,41.548,18.029,0 days 00:26:33.862000,0 days 00:27:15.410000,0 days 00:27:33.439000,277.0,300.0,268.0,301.0,True,HARD,6.0,True,Kick Sauber,0 days 00:26:01.845000,2025-04-04 02:41:04.329,1,,False,,False,True,91.594,91.594
53,0 days 00:29:29.737000,BOR,5,0 days 00:01:56.298000,7.0,1.0,,0 days 00:29:28.395000,43.827,50.478,21.993,0 days 00:28:17.266000,0 days 00:29:07.744000,0 days 00:29:29.737000,247.0,274.0,,276.0,False,HARD,7.0,True,Kick Sauber,0 days 00:27:33.439000,2025-04-04 02:42:35.923,1,,False,,False,False,116.298,116.298
54,0 days 00:42:40.648000,BOR,5,,8.0,2.0,0 days 00:40:49.893000,,,48.62,22.846,,0 days 00:42:17.990000,0 days 00:42:40.788000,249.0,277.0,270.0,230.0,False,SOFT,1.0,True,Kick Sauber,0 days 00:29:29.737000,2025-04-04 02:44:32.221,1,,False,,False,False,,
55,0 days 00:44:11.081000,BOR,5,0 days 00:01:30.433000,9.0,2.0,,,31.607,40.872,17.954,0 days 00:43:12.255000,0 days 00:43:53.127000,0 days 00:44:11.081000,278.0,304.0,269.0,300.0,True,SOFT,2.0,True,Kick Sauber,0 days 00:42:40.648000,2025-04-04 02:57:43.132,1,,False,,False,True,90.433,90.43299999999999
56,0 days 00:46:33.931000,BOR,5,0 days 00:02:22.850000,10.0,2.0,,0 days 00:46:32.737000,48.186,64.259,30.405,0 days 00:44:59.267000,0 days 00:46:03.526000,0 days 00:46:33.931000,169.0,188.0,,174.0,False,SOFT,3.0,True,Kick Sauber,0 days 00:44:11.081000,2025-04-04 02:59:13.565,1,,False,,False,False,142.85,142.85
57,0 days 00:49:14.737000,BOR,5,,11.0,3.0,0 days 00:47:07.340000,,81.1,54.056,25.722,0 days 00:47:55.281000,0 days 00:48:49.322000,0 days 00:49:14.857000,169.0,277.0,271.0,188.0,False,SOFT,4.0,False,Kick Sauber,0 days 00:46:33.931000,2025-04-04 03:01:36.415,1,,False,,False,False,,160.87800000000001
58,0 days 00:50:44.884000,BOR,5,0 days 00:01:30.147000,12.0,3.0,,,31.595,40.779,17.773,0 days 00:49:46.332000,0 days 00:50:27.111000,0 days 00:50:44.884000,277.0,305.0,268.0,300.0,True,SOFT,5.0,False,Kick Sauber,0 days 00:49:14.737000,2025-04-04 03:04:17.221,1,,False,,False,True,90.147,90.14699999999999
59,0 days 00:52:32.559000,BOR,5,0 days 00:01:47.675000,13.0,3.0,,0 days 00:52:31.117000,38.505,45.7,23.47,0 days 00:51:23.389000,0 days 00:52:09.089000,0 days 00:52:32.559000,253.0,280.0,,274.0,False,SOFT,6.0,False,Kick Sauber,0 days 00:50:44.884000,2025-04-04 03:05:47.368,1,,False,,False,False,107.675,107.67500000000001
60,0 days 00:59:20.266000,BOR,5,,14.0,4.0,0 days 00:57:21.746000,,,44.343,18.818,,0 days 00:59:01.622000,0 days 00:59:20.280000,260.0,300.0,261.0,292.0,False,HARD,8.0,False,Kick Sauber,0 days 00:52:32.559000,2025-04-04 03:07:35.043,1,,False,,False,False,,
61,0 days 01:00:54.488000,BOR,5,0 days 00:01:34.222000,15.0,4.0,,,33.467,42.495,18.26,0 days 00:59:53.733000,0 days 01:00:36.228000,0 days 01:00:54.488000,271.0,300.0,263.0,299.0,False,HARD,9.0,False,Kick Sauber,0 days 00:59:20.266000,2025-04-04 03:14:22.750,1,,False,,False,True,94.222,94.222
62,0 days 01:02:29.225000,BOR,5,0 days 00:01:34.737000,16.0,4.0,,,33.319,42.49,18.928,0 days 01:01:27.807000,0 days 01:02:10.297000,0 days 01:02:29.225000,264.0,302.0,262.0,296.0,False,HARD,10.0,False,Kick Sauber,0 days 01:00:54.488000,2025-04-04 03:15:56.972,1,,False,,False,True,94.737,94.737
63,0 days 01:04:03.567000,BOR,5,0 days 00:01:34.342000,17.0,4.0,,,33.309,42.538,18.495,0 days 01:03:02.534000,0 days 01:03:45.072000,0 days 01:04:03.567000,268.0,299.0,262.0,296.0,False,HARD,11.0,False,Kick Sauber,0 days 01:02:29.225000,2025-04-04 03:17:31.709,1,,False,,False,True,94.342,94.342
64,0 days 01:05:37.766000,BOR,5,0 days 00:01:34.199000,18.0,4.0,,,33.299,42.436,18.464,0 days 01:04:36.866000,0 days 01:05:19.302000,0 days 01:05:37.766000,267.0,301.0,263.0,294.0,False,HARD,12.0,False,Kick Sauber,0 days 01:04:03.567000,2025-04-04 03:19:06.051,1,,False,,False,True,94.199,94.199
65,0 days 01:07:12.325000,BOR,5,0 days 00:01:34.559000,19.0,4.0,,,33.167,42.866,18.526,0 days 01:06:10.933000,0 days 01:06:53.799000,0 days 01:07:12.325000,270.0,302.0,263.0,296.0,False,HARD,13.0,False,Kick Sauber,0 days 01:05:37.766000,2025-04-04 03:20:40.250,1,,False,,False,True,94.559,94.559
66,0 days 01:08:46.975000,BOR,5,0 days 00:01:34.650000,20.0,4.0,,,33.326,42.812,18.512,0 days 01:07:45.651000,0 days 01:08:28.463000,0 days 01:08:46.975000,268.0,303.0,263.0,298.0,False,HARD,14.0,False,Kick Sauber,0 days 01:07:12.325000,2025-04-04 03:22:14.809,1,,False,,False,True,94.65,94.65
67,0 days 01:10:20.967000,BOR,5,0 days 00:01:33.992000,21.0,4.0,,,32.979,42.693,18.32,0 days 01:09:19.954000,0 days 01:10:02.647000,0 days 01:10:20.967000,270.0,302.0,264.0,300.0,False,HARD,15.0,False,Kick Sauber,0 days 01:08:46.975000,2025-04-04 03:23:49.459,1,,False,,False,True,93.992,93.99199999999999
68,0 days 01:11:55.147000,BOR,5,0 days 00:01:34.180000,22.0,4.0,,,32.822,43.021,18.337,0 days 01:10:53.789000,0 days 01:11:36.810000,0 days 01:11:55.147000,,303.0,262.0,300.0,False,HARD,16.0,False,Kick Sauber,0 days 01:10:20.967000,2025-04-04 03:25:23.451,1,,False,,False,True,94.18,94.18
69,0 days 01:13:29.011000,BOR,5,0 days 00:01:33.864000,23.0,4.0,,,32.681,42.83,18.353,0 days 01:12:27.828000,0 days 01:13:10.658000,0 days 01:13:29.011000,267.0,301.0,263.0,302.0,False,HARD,17.0,False,Kick Sauber,0 days 01:11:55.147000,2025-04-04 03:26:57.631,1,,False,,False,True,93.864,93.864
70,0 days 01:15:03.119000,BOR,5,0 days 00:01:34.108000,24.0,4.0,,,32.674,43.001,18.433,0 days 01:14:01.685000,0 days 01:14:44.686000,0 days 01:15:03.119000,268.0,301.0,263.0,296.0,False,HARD,18.0,False,Kick Sauber,0 days 01:13:29.011000,2025-04-04 03:28:31.495,1,,False,,False,True,94.108,94.108
71,0 days 01:17:05.006000,BOR,5,0 days 00:02:01.887000,25.0,4.0,,,40.717,49.158,32.012,0 days 01:15:43.836000,0 days 01:16:32.994000,0 days 01:17:05.006000,253.0,278.0,70.0,229.0,False,HARD,19.0,False,Kick Sauber,0 days 01:15:03.119000,2025-04-04 03:30:05.603,1,,False,,False,True,121.887,121.887
72,0 days 01:19:37.834000,BOR,5,,26.0,4.0,,0 days 01:19:36.314000,76.673,50.171,25.829,0 days 01:18:21.898000,0 days 01:19:12.047000,0 days 01:19:37.834000,248.0,275.0,,206.0,False,HARD,20.0,False,Kick Sauber,0 days 01:17:05.006000,2025-04-04 03:32:07.490,1,,False,,False,False,,152.673
73,0 days 00:17:28.353000,HAD,6,,1.0,1.0,0 days 00:15:26.478000,,,51.141,26.737,,0 days 00:17:01.900000,0 days 00:17:28.498000,249.0,240.0,260.0,237.0,False,HARD,1.0,True,Racing Bulls,0 days 00:15:26.478000,2025-04-04 02:30:28.962,1,,False,,False,False,,
74,0 days 00:19:03.264000,HAD,6,0 days 00:01:34.911000,2.0,1.0,,,33.794,42.867,18.25,0 days 00:18:02.147000,0 days 00:18:45.014000,0 days 00:19:03.264000,271.0,301.0,267.0,301.0,True,HARD,2.0,True,Racing Bulls,0 days 00:17:28.353000,2025-04-04 02:32:30.837,1,,False,,False,True,94.911,94.911
75,0 days 00:20:35.356000,HAD,6,0 days 00:01:32.092000,3.0,1.0,,,32.545,41.715,17.832,0 days 00:19:35.809000,0 days 00:20:17.524000,0 days 00:20:35.356000,275.0,303.0,268.0,301.0,True,HARD,3.0,True,Racing Bulls,0 days 00:19:03.264000,2025-04-04 02:34:05.748,1,,False,,False,True,92.092,92.09200000000001
76,0 days 00:22:57.843000,HAD,6,0 days 00:02:22.487000,4.0,1.0,,,56.245,64.673,21.569,0 days 00:21:31.601000,0 days 00:22:36.274000,0 days 00:22:57.843000,184.0,250.0,270.0,186.0,False,HARD,4.0,True,Racing Bulls,0 days 00:20:35.356000,2025-04-04 02:35:37.840,1,,False,,False,True,142.487,142.487
