,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
10,0 days 00:42:37.573000,NOR,4,,2.0,1.0,,0 days 00:22:20.641000,31.285,40.779,,0 days 00:18:51.130000,0 days 00:19:32.046000,,278.0,306.0,,305.0,False,MEDIUM,2.0,True,McLaren,0 days 00:18:19.801000,2025-04-04 06:05:47.299,125,,False,,False,False,,
11,0 days 00:44:15.984000,NOR,4,,3.0,2.0,0 days 00:42:37.573000,,,43.226,19.481,,0 days 00:43:56.652000,0 days 00:44:16.027000,262.0,285.0,272.0,286.0,False,MEDIUM,3.0,False,McLaren,0 days 00:42:37.573000,2025-04-04 06:30:05.071,1,,False,,False,False,,
12,0 days 00:45:52.028000,NOR,4,0 days 00:01:36.044000,4.0,2.0,,0 days 00:45:50.575000,32.644,40.814,22.586,0 days 00:44:48.628000,0 days 00:45:29.442000,0 days 00:45:52.028000,268.0,305.0,,305.0,False,MEDIUM,4.0,False,McLaren,0 days 00:44:15.984000,2025-04-04 06:31:43.482,1,,False,,False,False,96.044,96.044
13,0 days 00:55:07.535000,NOR,4,,5.0,3.0,0 days 00:46:19.544000,0 days 00:48:38.779000,,,,,,,,,,,False,SOFT,1.0,True,McLaren,0 days 00:45:52.028000,2025-04-04 06:33:19.526,125,,False,,False,False,,
14,0 days 00:56:54.508000,NOR,4,,6.0,4.0,0 days 00:55:07.535000,,,43.451,28.116,,0 days 00:56:26.535000,0 days 00:56:54.614000,263.0,149.0,275.0,235.0,False,SOFT,2.0,False,McLaren,0 days 00:55:07.535000,2025-04-04 06:42:35.033,1,,False,,False,False,,
15,0 days 00:58:22.671000,NOR,4,0 days 00:01:28.163000,7.0,4.0,,,30.722,40.165,17.276,0 days 00:57:25.230000,0 days 00:58:05.395000,0 days 00:58:22.671000,278.0,309.0,275.0,308.0,True,SOFT,3.0,False,McLaren,0 days 00:56:54.508000,2025-04-04 06:44:22.006,1,,False,,False,True,88.163,88.163
16,0 days 01:05:46.598000,NOR,4,,8.0,4.0,,0 days 01:00:37.392000,,,,,,,,,,,False,SOFT,4.0,False,McLaren,0 days 00:58:22.671000,2025-04-04 06:45:50.169,15,,False,,False,False,,
17,0 days 01:07:46.318000,NOR,4,,9.0,5.0,0 days 01:05:46.598000,,,44.196,28.143,,0 days 01:07:18.392000,0 days 01:07:46.455000,264.0,288.0,274.0,172.0,False,SOFT,5.0,False,McLaren,0 days 01:05:46.598000,2025-04-04 06:53:14.096,1,,False,,False,False,,
18,0 days 01:09:14.549000,NOR,4,0 days 00:01:28.231000,10.0,5.0,,,30.692,39.827,17.712,0 days 01:08:17.010000,0 days 01:08:56.837000,0 days 01:09:14.549000,279.0,308.0,231.0,306.0,False,SOFT,6.0,False,McLaren,0 days 01:07:46.318000,2025-04-04 06:55:13.816,1,,False,,False,True,88.231,88.23100000000001
19,0 days 01:10:57.979000,NOR,4,0 days 00:01:43.430000,11.0,5.0,,,42.945,42.514,17.971,0 days 01:09:57.494000,0 days 01:10:40.008000,0 days 01:10:57.979000,253.0,302.0,268.0,303.0,False,SOFT,7.0,False,McLaren,0 days 01:09:14.549000,2025-04-04 06:56:42.047,1,,False,,False,True,103.43,103.43
20,0 days 01:12:38.717000,NOR,4,,12.0,5.0,,0 days 01:12:38.717000,31.265,41.035,,0 days 01:11:29.373000,0 days 01:12:10.373000,,273.0,304.0,,,False,SOFT,8.0,False,McLaren,0 days 01:10:57.979000,2025-04-04 06:58:25.477,15,,False,,False,False,,
21,0 days 00:14:56.275000,BOR,5,,1.0,1.0,0 days 00:13:05.668000,,,47.652,21.755,,0 days 00:14:34.728000,0 days 00:14:56.275000,246.0,277.0,271.0,172.0,False,MEDIUM,1.0,True,Kick Sauber,0 days 00:13:05.668000,2025-04-04 06:00:33.166,1,,False,,False,False,,
22,0 days 00:16:27.475000,BOR,5,0 days 00:01:31.200000,2.0,1.0,,,31.75,41.481,17.969,0 days 00:15:28.025000,0 days 00:16:09.506000,0 days 00:16:27.475000,275.0,301.0,270.0,297.0,True,MEDIUM,2.0,True,Kick Sauber,0 days 00:14:56.275000,2025-04-04 06:02:23.773,1,,False,,False,True,91.2,91.19999999999999
23,0 days 00:18:49.125000,BOR,5,0 days 00:02:21.650000,3.0,1.0,,,50.095,67.151,24.404,0 days 00:17:17.570000,0 days 00:18:24.721000,0 days 00:18:49.125000,177.0,236.0,269.0,198.0,False,MEDIUM,3.0,True,Kick Sauber,0 days 00:16:27.475000,2025-04-04 06:03:54.973,1,,False,,False,True,141.65,141.65
24,0 days 00:44:14.746000,BOR,5,,4.0,1.0,,0 days 00:20:57.515000,31.419,,,0 days 00:19:20.733000,,,274.0,,,,False,MEDIUM,4.0,True,Kick Sauber,0 days 00:18:49.125000,2025-04-04 06:06:16.623,125,,False,,False,False,,
25,0 days 00:46:13.090000,BOR,5,,5.0,2.0,0 days 00:44:14.746000,,,46.722,22.948,,0 days 00:45:50.168000,0 days 00:46:13.090000,252.0,278.0,242.0,248.0,False,SOFT,1.0,True,Kick Sauber,0 days 00:44:14.746000,2025-04-04 06:31:42.244,12,,False,,False,False,,
26,0 days 00:53:45.565000,BOR,5,,6.0,2.0,,0 days 00:48:31.326000,,,,,,,,,,,False,SOFT,2.0,True,Kick Sauber,0 days 00:46:13.090000,2025-04-04 06:33:40.588,251,,False,,False,False,,
27,0 days 00:55:54.061000,BOR,5,,7.0,3.0,0 days 00:53:45.565000,,,45.736,28.993,,0 days 00:55:25.144000,0 days 00:55:54.098000,252.0,277.0,275.0,249.0,False,SOFT,3.0,False,Kick Sauber,0 days 00:53:45.565000,2025-04-04 06:41:13.063,1,,False,,False,False,,
28,0 days 00:57:23.396000,BOR,5,0 days 00:01:29.335000,8.0,3.0,,,31.15,40.493,17.692,0 days 00:56:25.211000,0 days 00:57:05.704000,0 days 00:57:23.396000,277.0,307.0,273.0,305.0,True,SOFT,4.0,False,Kick Sauber,0 days 00:55:54.061000,2025-04-04 06:43:21.559,1,,False,,False,True,89.335,89.33500000000001
29,0 days 01:06:59.580000,BOR,5,,9.0,3.0,,0 days 00:59:36.907000,38.434,,,0 days 00:58:01.993000,,,253.0,,,,False,SOFT,5.0,False,Kick Sauber,0 days 00:57:23.396000,2025-04-04 06:44:50.894,15,,False,,False,False,,
30,0 days 01:08:41.967000,BOR,5,,10.0,4.0,0 days 01:06:59.580000,,,43.494,22.961,,0 days 01:08:19.190000,0 days 01:08:42.002000,260.0,298.0,263.0,292.0,False,MEDIUM,5.0,False,Kick Sauber,0 days 01:06:59.580000,2025-04-04 06:54:27.078,1,,False,,False,False,,
31,0 days 01:10:15.484000,BOR,5,0 days 00:01:33.517000,11.0,4.0,,,32.994,42.293,18.23,0 days 01:09:14.961000,0 days 01:09:57.254000,0 days 01:10:15.484000,265.0,301.0,264.0,293.0,False,MEDIUM,6.0,False,Kick Sauber,0 days 01:08:41.967000,2025-04-04 06:56:09.465,1,,False,,False,True,93.517,93.51700000000001
32,0 days 01:11:48.588000,BOR,5,0 days 00:01:33.104000,12.0,4.0,,,32.766,42.188,18.15,0 days 01:10:48.250000,0 days 01:11:30.438000,0 days 01:11:48.588000,270.0,304.0,266.0,301.0,False,MEDIUM,7.0,False,Kick Sauber,0 days 01:10:15.484000,2025-04-04 06:57:42.982,1,,False,,False,True,93.104,93.10400000000001
33,0 days 00:15:35.998000,HAD,6,,1.0,1.0,0 days 00:13:31.409000,,,48.064,27.381,,0 days 00:15:08.744000,0 days 00:15:36.244000,263.0,288.0,270.0,250.0,False,MEDIUM,1.0,True,Racing Bulls,0 days 00:13:31.409000,2025-04-04 06:00:58.907,1,,False,,False,False,,
34,0 days 00:17:06.306000,HAD,6,0 days 00:01:30.308000,2.0,1.0,,,31.45,41.097,17.761,0 days 00:16:07.448000,0 days 00:16:48.545000,0 days 00:17:06.306000,278.0,304.0,268.0,302.0,True,MEDIUM,2.0,True,Racing Bulls,0 days 00:15:35.998000,2025-04-04 06:03:03.496,1,,False,,False,True,90.308,90.30799999999999
35,0 days 00:19:24.671000,HAD,6,0 days 00:02:18.365000,3.0,1.0,,,56.466,57.14,24.759,0 days 00:18:02.772000,0 days 00:18:59.912000,0 days 00:19:24.671000,186.0,249.0,226.0,221.0,False,MEDIUM,3.0,True,Racing Bulls,0 days 00:17:06.306000,2025-04-04 06:04:33.804,1,,False,,False,True,138.365,138.365
36,0 days 00:44:42.652000,HAD,6,,4.0,1.0,,0 days 00:21:45.672000,,,,,,,,,,,False,MEDIUM,4.0,True,Racing Bulls,0 days 00:19:24.671000,2025-04-04 06:06:52.169,125,,False,,False,False,,
37,0 days 00:53:48.878000,HAD,6,,5.0,2.0,0 days 00:44:42.652000,0 days 00:48:59.014000,,45.607,,,0 days 00:46:08.934000,,216.0,272.0,,267.0,False,MEDIUM,4.0,False,Racing Bulls,0 days 00:44:42.652000,2025-04-04 06:32:10.150,125,,False,,False,False,,
38,0 days 00:56:01.820000,HAD,6,,6.0,3.0,0 days 00:53:48.878000,,,44.324,29.879,,0 days 00:55:31.941000,0 days 00:56:01.848000,266.0,272.0,275.0,273.0,False,SOFT,1.0,True,Racing Bulls,0 days 00:53:48.878000,2025-04-04 06:41:16.376,1,,False,,False,False,,
39,0 days 00:57:30.338000,HAD,6,0 days 00:01:28.518000,7.0,3.0,,,30.711,40.321,17.486,0 days 00:56:32.531000,0 days 00:57:12.852000,0 days 00:57:30.338000,280.0,309.0,272.0,306.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:56:01.820000,2025-04-04 06:43:29.318,1,,False,,False,True,88.518,88.518
40,0 days 01:06:05.582000,HAD,6,,8.0,3.0,,0 days 00:59:48.798000,36.883,,,0 days 00:58:07.630000,,,238.0,,,,False,SOFT,3.0,True,Racing Bulls,0 days 00:57:30.338000,2025-04-04 06:44:57.836,15,,False,,False,False,,
41,0 days 01:08:00.205000,HAD,6,,9.0,4.0,0 days 01:06:05.582000,,,43.105,18.285,,0 days 01:07:42.018000,0 days 01:08:00.205000,270.0,301.0,263.0,299.0,False,MEDIUM,5.0,False,Racing Bulls,0 days 01:06:05.582000,2025-04-04 06:53:33.080,1,,False,,False,False,,
42,0 days 01:09:33.922000,HAD,6,0 days 00:01:33.717000,10.0,4.0,,,33.277,42.262,18.178,0 days 01:08:33.482000,0 days 01:09:15.744000,0 days 01:09:33.922000,269.0,304.0,264.0,302.0,False,MEDIUM,6.0,False,Racing Bulls,0 days 01:08:00.205000,2025-04-04 06:55:27.703,1,,False,,False,True,93.717,93.717
43,0 days 01:11:07.681000,HAD,6,0 days 00:01:33.759000,11.0,4.0,,,33.015,42.467,18.277,0 days 01:10:06.937000,0 days 01:10:49.404000,0 days 01:11:07.681000,,304.0,263.0,303.0,False,MEDIUM,7.0,False,Racing Bulls,0 days 01:09:33.922000,2025-04-04 06:57:01.420,1,,False,,False,True,93.759,93.759
44,0 days 01:12:56.545000,HAD,6,,12.0,4.0,,0 days 01:12:56.545000,32.87,,,0 days 01:11:40.654000,,,268.0,,,,False,MEDIUM,8.0,False,Racing Bulls,0 days 01:11:07.681000,2025-04-04 06:58:35.179,15,,False,,False,False,,
45,0 days 00:15:22.480000,DOO,7,,1.0,1.0,0 days 00:12:41.168000,,,46.807,27.2,,0 days 00:14:55.369000,0 days 00:15:22.494000,248.0,266.0,267.0,145.0,False,HARD,1.0,True,Alpine,0 days 00:12:41.168000,2025-04-04 06:00:08.666,1,,False,,False,False,,
46,0 days 00:16:54.139000,DOO,7,0 days 00:01:31.659000,2.0,1.0,,,31.841,41.867,17.951,0 days 00:15:54.321000,0 days 00:16:36.188000,0 days 00:16:54.139000,272.0,304.0,272.0,303.0,True,HARD,2.0,True,Alpine,0 days 00:15:22.480000,2025-04-04 06:02:49.978,1,,False,,False,True,91.659,91.65899999999999
47,0 days 00:19:22.390000,DOO,7,0 days 00:02:28.251000,3.0,1.0,,,54.168,68.042,26.041,0 days 00:17:48.307000,0 days 00:18:56.349000,0 days 00:19:22.390000,101.0,240.0,269.0,166.0,False,HARD,3.0,True,Alpine,0 days 00:16:54.139000,2025-04-04 06:04:21.637,1,,False,,False,True,148.251,148.251
48,0 days 00:14:37.935000,GAS,10,,1.0,1.0,0 days 00:12:49.043000,,,46.718,25.169,,0 days 00:14:12.962000,0 days 00:14:38.103000,260.0,278.0,273.0,285.0,False,HARD,1.0,True,Alpine,0 days 00:12:49.043000,2025-04-04 06:00:16.541,1,,False,,False,False,,
49,0 days 00:16:09.354000,GAS,10,0 days 00:01:31.419000,2.0,1.0,,,31.815,41.758,17.846,0 days 00:15:09.750000,0 days 00:15:51.508000,0 days 00:16:09.354000,276.0,307.0,274.0,307.0,True,HARD,2.0,True,Alpine,0 days 00:14:37.935000,2025-04-04 06:02:05.433,1,,False,,False,True,91.419,91.41900000000001
50,0 days 00:18:25.898000,GAS,10,0 days 00:02:16.544000,3.0,1.0,,,50.005,60.914,25.625,0 days 00:16:59.359000,0 days 00:18:00.273000,0 days 00:18:25.898000,207.0,189.0,274.0,202.0,False,HARD,3.0,True,Alpine,0 days 00:16:09.354000,2025-04-04 06:03:36.852,1,,False,,False,True,136.544,136.544
51,0 days 00:43:47.449000,GAS,10,,4.0,1.0,,0 days 00:20:08.156000,31.177,41.23,,0 days 00:18:57.395000,0 days 00:19:38.546000,,279.0,309.0,,309.0,False,HARD,4.0,True,Alpine,0 days 00:18:25.898000,2025-04-04 06:05:53.396,125,,False,,False,False,,
52,0 days 00:45:48.465000,GAS,10,,5.0,2.0,0 days 00:43:47.449000,,,48.493,23.125,,0 days 00:45:25.512000,0 days 00:45:48.465000,234.0,277.0,273.0,156.0,False,SOFT,1.0,True,Alpine,0 days 00:43:47.449000,2025-04-04 06:31:14.947,1,,False,,False,False,,
53,0 days 00:53:37.081000,GAS,10,,6.0,2.0,,0 days 00:47:45.763000,30.965,,,0 days 00:46:19.637000,,,255.0,,,,False,SOFT,2.0,True,Alpine,0 days 00:45:48.465000,2025-04-04 06:33:15.963,125,,False,,False,False,,
54,0 days 00:55:33.982000,GAS,10,,7.0,3.0,0 days 00:53:37.081000,,,45.741,28.773,,0 days 00:55:05.363000,0 days 00:55:34.129000,272.0,279.0,275.0,92.0,False,SOFT,3.0,False,Alpine,0 days 00:53:37.081000,2025-04-04 06:41:04.579,1,,False,,False,False,,
55,0 days 00:57:02.739000,GAS,10,0 days 00:01:28.757000,8.0,3.0,,,30.844,40.415,17.498,0 days 00:56:04.826000,0 days 00:56:45.241000,0 days 00:57:02.739000,283.0,310.0,273.0,312.0,True,SOFT,4.0,False,Alpine,0 days 00:55:33.982000,2025-04-04 06:43:01.480,1,,False,,False,True,88.757,88.757
56,0 days 01:05:50.598000,GAS,10,,9.0,3.0,,0 days 00:59:44.876000,49.85,,,0 days 00:57:52.670000,,,150.0,,,,False,SOFT,5.0,False,Alpine,0 days 00:57:02.739000,2025-04-04 06:44:30.237,15,,False,,False,False,,
57,0 days 01:07:52.830000,GAS,10,,10.0,4.0,0 days 01:05:50.598000,,,46.236,21.429,,0 days 01:07:31.564000,0 days 01:07:52.830000,254.0,276.0,277.0,215.0,False,SOFT,6.0,False,Alpine,0 days 01:05:50.598000,2025-04-04 06:53:18.096,1,,False,,False,False,,
58,0 days 01:09:22.012000,GAS,10,0 days 00:01:29.182000,11.0,4.0,,,30.73,40.903,17.549,0 days 01:08:23.560000,0 days 01:09:04.463000,0 days 01:09:22.012000,279.0,307.0,274.0,308.0,False,SOFT,7.0,False,Alpine,0 days 01:07:52.830000,2025-04-04 06:55:20.328,1,,False,,False,True,89.182,89.18199999999999
59,0 days 01:11:37.005000,GAS,10,0 days 00:02:14.993000,12.0,4.0,,,40.779,71.597,22.617,0 days 01:10:02.791000,0 days 01:11:14.388000,0 days 01:11:37.005000,175.0,220.0,275.0,231.0,False,SOFT,8.0,False,Alpine,0 days 01:09:22.012000,2025-04-04 06:56:49.510,1,,False,,False,True,134.993,134.993
60,0 days 01:13:38.671000,GAS,10,,13.0,4.0,,0 days 01:13:38.671000,30.859,,,0 days 01:12:08.060000,,,273.0,,,,False,SOFT,9.0,False,Alpine,0 days 01:11:37.005000,2025-04-04 06:59:04.503,15,,False,,False,False,,
61,0 days 00:16:13.315000,ANT,12,,1.0,1.0,0 days 00:14:01.821000,,,51.666,39.521,,0 days 00:15:34.072000,0 days 00:16:13.432000,246.0,234.0,267.0,96.0,False,HARD,1.0,True,Mercedes,0 days 00:14:01.821000,2025-04-04 06:01:29.319,1,,False,,False,False,,
62,0 days 00:17:44.374000,ANT,12,0 days 00:01:31.059000,2.0,1.0,,,32.266,41.086,17.707,0 days 00:16:45.581000,0 days 00:17:26.667000,0 days 00:17:44.374000,278.0,306.0,273.0,304.0,True,HARD,2.0,True,Mercedes,0 days 00:16:13.315000,2025-04-04 06:03:40.813,1,,False,,False,True,91.059,91.059
63,0 days 00:42:50.229000,ANT,12,,3.0,1.0,,0 days 00:20:20.312000,53.944,63.732,,0 days 00:18:38.614000,0 days 00:19:42.249000,,161.0,192.0,,,False,HARD,3.0,True,Mercedes,0 days 00:17:44.374000,2025-04-04 06:05:11.872,125,,False,,False,False,,
64,0 days 00:44:35.590000,ANT,12,,4.0,2.0,0 days 00:42:50.229000,,,45.659,20.152,,0 days 00:44:15.668000,0 days 00:44:35.590000,258.0,286.0,244.0,278.0,False,HARD,4.0,False,Mercedes,0 days 00:42:50.229000,2025-04-04 06:30:17.727,1,,False,,False,False,,
65,0 days 00:46:25.078000,ANT,12,0 days 00:01:49.488000,5.0,2.0,,,39.702,49.123,20.663,0 days 00:45:15.292000,0 days 00:46:04.415000,0 days 00:46:25.078000,257.0,283.0,274.0,255.0,False,HARD,5.0,False,Mercedes,0 days 00:44:35.590000,2025-04-04 06:32:03.088,12,,False,,False,True,109.488,109.48799999999999
66,0 days 00:55:14.035000,ANT,12,,6.0,2.0,,0 days 00:48:46.467000,,,,,,,,,,,False,HARD,6.0,False,Mercedes,0 days 00:46:25.078000,2025-04-04 06:33:52.576,251,,False,,False,False,,
67,0 days 00:57:05.780000,ANT,12,,7.0,3.0,0 days 00:55:14.035000,,,50.056,20.065,,0 days 00:56:45.942000,0 days 00:57:06.208000,260.0,196.0,273.0,276.0,False,SOFT,1.0,True,Mercedes,0 days 00:55:14.035000,2025-04-04 06:42:41.533,1,,False,,False,False,,
68,0 days 00:58:35.513000,ANT,12,0 days 00:01:29.733000,8.0,3.0,,,31.468,40.868,17.397,0 days 00:57:37.248000,0 days 00:58:18.116000,0 days 00:58:35.513000,277.0,309.0,272.0,309.0,True,SOFT,2.0,True,Mercedes,0 days 00:57:05.780000,2025-04-04 06:44:33.278,1,,False,,False,True,89.733,89.733
69,0 days 01:06:37.861000,ANT,12,,9.0,3.0,,0 days 01:01:04.033000,,,,,,,,,,,False,SOFT,3.0,True,Mercedes,0 days 00:58:35.513000,2025-04-04 06:46:03.011,15,,False,,False,False,,
70,0 days 01:08:37.909000,ANT,12,,10.0,4.0,0 days 01:06:37.861000,,,44.316,22.33,,0 days 01:08:15.705000,0 days 01:08:37.909000,267.0,299.0,261.0,301.0,False,HARD,7.0,False,Mercedes,0 days 01:06:37.861000,2025-04-04 06:54:05.359,1,,False,,False,False,,
71,0 days 01:10:11.556000,ANT,12,0 days 00:01:33.647000,11.0,4.0,,,33.493,42.155,17.999,0 days 01:09:11.402000,0 days 01:09:53.557000,0 days 01:10:11.556000,271.0,302.0,263.0,303.0,False,HARD,8.0,False,Mercedes,0 days 01:08:37.909000,2025-04-04 06:56:05.407,1,,False,,False,True,93.647,93.64699999999999
72,0 days 01:11:45.035000,ANT,12,0 days 00:01:33.479000,12.0,4.0,,,33.186,42.27,18.023,0 days 01:10:44.742000,0 days 01:11:27.012000,0 days 01:11:45.035000,272.0,302.0,263.0,303.0,False,HARD,9.0,False,Mercedes,0 days 01:10:11.556000,2025-04-04 06:57:39.054,1,,False,,False,True,93.479,93.479
73,0 days 00:15:55.423000,ALO,14,,1.0,1.0,0 days 00:13:44.665000,,,53.205,34.761,,0 days 00:15:20.759000,0 days 00:15:55.588000,249.0,138.0,271.0,171.0,False,MEDIUM,1.0,True,Aston Martin,0 days 00:13:44.665000,2025-04-04 06:01:12.163,1,,False,,False,False,,
74,0 days 00:17:25.401000,ALO,14,0 days 00:01:29.978000,2.0,1.0,,,31.187,40.808,17.983,0 days 00:16:26.610000,0 days 00:17:07.418000,0 days 00:17:25.401000,277.0,304.0,268.0,302.0,True,MEDIUM,2.0,True,Aston Martin,0 days 00:15:55.423000,2025-04-04 06:03:22.921,1,,False,,False,True,89.978,89.97800000000001
75,0 days 00:43:30.761000,ALO,14,,3.0,1.0,,0 days 00:20:02.546000,57.973,63.097,,0 days 00:18:23.551000,0 days 00:19:26.655000,,167.0,224.0,,218.0,False,MEDIUM,3.0,True,Aston Martin,0 days 00:17:25.401000,2025-04-04 06:04:52.899,125,,False,,False,False,,
76,0 days 00:45:32.075000,ALO,14,,4.0,2.0,0 days 00:43:30.761000,,,53.079,23.281,,0 days 00:45:08.902000,0 days 00:45:32.075000,241.0,283.0,275.0,219.0,False,SOFT,1.0,True,Aston Martin,0 days 00:43:30.761000,2025-04-04 06:30:58.259,1,,False,,False,False,,
77,0 days 00:51:54.549000,ALO,14,,5.0,2.0,,0 days 00:51:54.549000,30.653,,,0 days 00:46:02.778000,,,278.0,,,,False,SOFT,2.0,True,Aston Martin,0 days 00:45:32.075000,2025-04-04 06:32:59.573,125,,False,,False,False,,
78,0 days 00:15:07.833000,LEC,16,,1.0,1.0,0 days 00:13:09.293000,,,47.475,30.535,,0 days 00:14:37.587000,0 days 00:15:07.931000,255.0,283.0,271.0,276.0,False,HARD,1.0,True,Ferrari,0 days 00:13:09.293000,2025-04-04 06:00:36.791,1,,False,,False,False,,
79,0 days 00:16:39.135000,LEC,16,0 days 00:01:31.302000,2.0,1.0,,,31.89,41.512,17.9,0 days 00:15:39.723000,0 days 00:16:21.235000,0 days 00:16:39.135000,276.0,302.0,272.0,302.0,True,HARD,2.0,True,Ferrari,0 days 00:15:07.833000,2025-04-04 06:02:35.331,1,,False,,False,True,91.302,91.30199999999999
80,0 days 00:18:59.536000,LEC,16,0 days 00:02:20.401000,3.0,1.0,,,49.433,62.814,28.154,0 days 00:17:28.568000,0 days 00:18:31.382000,0 days 00:18:59.536000,168.0,124.0,269.0,243.0,False,HARD,3.0,True,Ferrari,0 days 00:16:39.135000,2025-04-04 06:04:06.633,1,,False,,False,True,140.401,140.401
81,0 days 00:43:14.198000,LEC,16,,4.0,1.0,,0 days 00:21:01.890000,31.079,,,0 days 00:19:30.858000,,,278.0,,,,False,HARD,4.0,True,Ferrari,0 days 00:18:59.536000,2025-04-04 06:06:27.034,125,,False,,False,False,,
82,0 days 00:44:51.476000,LEC,16,,5.0,2.0,0 days 00:43:14.198000,,,44.211,18.871,,0 days 00:44:32.918000,0 days 00:44:51.621000,256.0,281.0,276.0,282.0,False,HARD,5.0,False,Ferrari,0 days 00:43:14.198000,2025-04-04 06:30:41.696,1,,False,,False,False,,
83,0 days 00:46:21.684000,LEC,16,0 days 00:01:30.208000,6.0,2.0,,,30.892,40.825,18.491,0 days 00:45:22.368000,0 days 00:46:03.193000,0 days 00:46:21.684000,281.0,306.0,265.0,306.0,True,HARD,6.0,False,Ferrari,0 days 00:44:51.476000,2025-04-04 06:32:18.974,12,,False,,False,True,90.208,90.208
84,0 days 00:53:35.409000,LEC,16,,7.0,2.0,,0 days 00:48:37.107000,,,,,,,,,,,False,HARD,7.0,False,Ferrari,0 days 00:46:21.684000,2025-04-04 06:33:49.182,251,,False,,False,False,,
