,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
171,0 days 00:47:35.025000,TSU,22,0 days 00:01:29.406000,11.0,4.0,,,31.294,40.422,17.69,0 days 00:46:36.913000,0 days 00:47:17.335000,0 days 00:47:35.025000,284.0,291.0,268.0,287.0,True,HARD,11.0,False,Red Bull Racing,0 days 00:46:05.619000,2025-04-05 03:01:06.645,1,,False,,False,True,89.406,89.40599999999999
172,0 days 00:49:26.873000,TSU,22,0 days 00:01:51.848000,12.0,4.0,,0 days 00:49:25.558000,39.342,49.139,23.367,0 days 00:48:14.367000,0 days 00:49:03.506000,0 days 00:49:26.873000,227.0,263.0,,241.0,False,HARD,12.0,False,Red Bull Racing,0 days 00:47:35.025000,2025-04-05 03:02:36.051,1,,False,,False,False,111.848,111.848
173,0 days 00:57:41.371000,TSU,22,,13.0,5.0,0 days 00:55:34.951000,,,57.271,20.103,,0 days 00:57:21.546000,0 days 00:57:41.483000,107.0,259.0,271.0,246.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:49:26.873000,2025-04-05 03:04:27.899,1,,False,,False,False,,
174,0 days 00:59:10.156000,TSU,22,0 days 00:01:28.785000,14.0,5.0,,,30.863,40.335,17.587,0 days 00:58:12.234000,0 days 00:58:52.569000,0 days 00:59:10.156000,284.0,290.0,268.0,288.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:57:41.371000,2025-04-05 03:12:42.397,1,,False,,False,True,88.785,88.78500000000001
175,0 days 01:01:57.010000,TSU,22,,15.0,5.0,,0 days 01:01:55.611000,59.371,73.62,33.665,0 days 01:00:09.782000,0 days 01:01:23.345000,0 days 01:01:57.032000,146.0,165.0,,148.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:59:10.156000,2025-04-05 03:14:11.182,1,,False,,False,False,,166.656
176,0 days 00:30:06.798000,ALB,23,,1.0,1.0,0 days 00:19:29.432000,0 days 00:21:31.308000,,48.793,,,0 days 00:21:01.198000,,276.0,273.0,,265.0,False,MEDIUM,1.0,True,Williams,0 days 00:19:29.432000,2025-04-05 02:34:30.458,15,,False,,False,False,,
177,0 days 00:32:21.717000,ALB,23,,2.0,2.0,0 days 00:30:06.798000,,,48.988,19.57,,0 days 00:32:02.236000,0 days 00:32:21.752000,278.0,279.0,269.0,279.0,False,MEDIUM,1.0,False,Williams,0 days 00:30:06.798000,2025-04-05 02:45:07.824,1,,False,,False,False,,
178,0 days 00:33:52.596000,ALB,23,0 days 00:01:30.879000,3.0,2.0,,,31.997,41.057,17.825,0 days 00:32:53.714000,0 days 00:33:34.771000,0 days 00:33:52.596000,283.0,299.0,270.0,295.0,True,MEDIUM,2.0,False,Williams,0 days 00:32:21.717000,2025-04-05 02:47:22.743,1,,False,,False,True,90.879,90.879
179,0 days 00:36:19.644000,ALB,23,0 days 00:02:27.048000,4.0,2.0,,,48.983,63.644,34.421,0 days 00:34:41.579000,0 days 00:35:45.223000,0 days 00:36:19.644000,161.0,235.0,268.0,148.0,False,MEDIUM,3.0,False,Williams,0 days 00:33:52.596000,2025-04-05 02:48:53.622,1,,False,,False,True,147.048,147.048
180,0 days 00:38:07.155000,ALB,23,0 days 00:01:47.511000,5.0,2.0,,0 days 00:38:05.827000,33.511,50.554,23.446,0 days 00:36:53.155000,0 days 00:37:43.709000,0 days 00:38:07.155000,203.0,281.0,,238.0,False,MEDIUM,4.0,False,Williams,0 days 00:36:19.644000,2025-04-05 02:51:20.670,1,,False,,False,False,107.511,107.511
181,0 days 00:40:19.616000,ALB,23,0 days 00:02:12.461000,6.0,3.0,0 days 00:38:32.099000,,66.935,46.028,19.498,0 days 00:39:14.090000,0 days 00:40:00.118000,0 days 00:40:19.616000,256.0,279.0,270.0,279.0,False,MEDIUM,6.0,False,Williams,0 days 00:38:07.155000,2025-04-05 02:53:08.181,1,,False,,False,False,132.461,132.46099999999998
182,0 days 00:41:49.775000,ALB,23,0 days 00:01:30.159000,7.0,3.0,,,31.58,40.841,17.738,0 days 00:40:51.196000,0 days 00:41:32.037000,0 days 00:41:49.775000,285.0,297.0,270.0,293.0,True,MEDIUM,7.0,False,Williams,0 days 00:40:19.616000,2025-04-05 02:55:20.642,1,,False,,False,True,90.159,90.15899999999999
183,0 days 00:44:08.691000,ALB,23,0 days 00:02:18.916000,8.0,3.0,,,53.955,60.29,24.671,0 days 00:42:43.730000,0 days 00:43:44.020000,0 days 00:44:08.691000,160.0,280.0,243.0,198.0,False,MEDIUM,8.0,False,Williams,0 days 00:41:49.775000,2025-04-05 02:56:50.801,1,,False,,False,True,138.916,138.916
184,0 days 00:45:41.987000,ALB,23,0 days 00:01:33.296000,9.0,3.0,,,33.422,41.857,18.017,0 days 00:44:42.113000,0 days 00:45:23.970000,0 days 00:45:41.987000,275.0,297.0,264.0,295.0,False,MEDIUM,9.0,False,Williams,0 days 00:44:08.691000,2025-04-05 02:59:09.717,1,,False,,False,True,93.296,93.29599999999999
185,0 days 00:47:13.942000,ALB,23,0 days 00:01:31.955000,10.0,3.0,,,32.417,41.575,17.963,0 days 00:46:14.404000,0 days 00:46:55.979000,0 days 00:47:13.942000,281.0,296.0,265.0,295.0,False,MEDIUM,10.0,False,Williams,0 days 00:45:41.987000,2025-04-05 03:00:43.013,1,,False,,False,True,91.955,91.95500000000001
186,0 days 00:48:45.806000,ALB,23,0 days 00:01:31.864000,11.0,3.0,,,32.473,41.585,17.806,0 days 00:47:46.415000,0 days 00:48:28,0 days 00:48:45.806000,285.0,298.0,265.0,298.0,False,MEDIUM,11.0,False,Williams,0 days 00:47:13.942000,2025-04-05 03:02:14.968,1,,False,,False,True,91.864,91.86399999999999
187,0 days 00:50:18.431000,ALB,23,0 days 00:01:32.625000,12.0,3.0,,,32.815,41.957,17.853,0 days 00:49:18.621000,0 days 00:50:00.578000,0 days 00:50:18.431000,287.0,301.0,268.0,297.0,False,MEDIUM,12.0,False,Williams,0 days 00:48:45.806000,2025-04-05 03:03:46.832,1,,False,,False,True,92.625,92.625
188,0 days 00:51:49.727000,ALB,23,0 days 00:01:31.296000,13.0,3.0,,,32.123,41.368,17.805,0 days 00:50:50.554000,0 days 00:51:31.922000,0 days 00:51:49.727000,284.0,300.0,267.0,299.0,False,MEDIUM,13.0,False,Williams,0 days 00:50:18.431000,2025-04-05 03:05:19.457,1,,False,,False,True,91.296,91.29599999999999
189,0 days 00:53:21.066000,ALB,23,0 days 00:01:31.339000,14.0,3.0,,,32.054,41.349,17.936,0 days 00:52:21.781000,0 days 00:53:03.130000,0 days 00:53:21.066000,286.0,303.0,271.0,303.0,False,MEDIUM,14.0,False,Williams,0 days 00:51:49.727000,2025-04-05 03:06:50.753,1,,False,,False,True,91.339,91.339
190,0 days 00:54:56.892000,ALB,23,0 days 00:01:35.826000,15.0,3.0,,0 days 00:54:55.607000,32.769,42.276,20.781,0 days 00:53:53.835000,0 days 00:54:36.111000,0 days 00:54:56.892000,,302.0,,295.0,False,MEDIUM,15.0,False,Williams,0 days 00:53:21.066000,2025-04-05 03:08:22.092,1,,False,,False,False,95.826,95.826
191,0 days 01:02:11.158000,ALB,23,,16.0,4.0,0 days 01:00:25.469000,,,48.952,21.282,,0 days 01:01:49.986000,0 days 01:02:11.158000,282.0,258.0,273.0,216.0,False,SOFT,1.0,True,Williams,0 days 00:54:56.892000,2025-04-05 03:09:57.918,1,,False,,False,False,,
192,0 days 01:03:39.712000,ALB,23,0 days 00:01:28.554000,17.0,4.0,,,30.913,40.075,17.566,0 days 01:02:42.071000,0 days 01:03:22.146000,0 days 01:03:39.712000,287.0,302.0,272.0,298.0,True,SOFT,2.0,True,Williams,0 days 01:02:11.158000,2025-04-05 03:17:12.184,1,,False,,False,True,88.554,88.554
193,0 days 01:06:15.582000,ALB,23,,18.0,4.0,,,53.861,75.203,26.904,0 days 01:04:33.643000,0 days 01:05:48.753000,0 days 01:06:15.582000,106.0,202.0,211.0,160.0,False,SOFT,3.0,True,Williams,0 days 01:03:39.712000,2025-04-05 03:18:40.738,1,,False,,False,False,,155.968
194,0 days 01:08:45.427000,ALB,23,,19.0,4.0,,0 days 01:08:45.427000,50.73,62.135,,0 days 01:07:06.519000,0 days 01:08:08.536000,,163.0,277.0,,154.0,False,SOFT,4.0,True,Williams,0 days 01:06:15.582000,2025-04-05 03:21:16.608,15,,False,,False,False,,
195,0 days 00:19:08.985000,HUL,27,,1.0,1.0,0 days 00:17:13.684000,,,54.189,19.266,,0 days 00:18:49.931000,0 days 00:19:09.119000,173.0,270.0,267.0,271.0,False,MEDIUM,1.0,True,Kick Sauber,0 days 00:17:13.684000,2025-04-05 02:32:14.710,1,,False,,False,False,,
196,0 days 00:20:41.276000,HUL,27,0 days 00:01:32.291000,2.0,1.0,,,32.759,41.318,18.214,0 days 00:19:41.744000,0 days 00:20:23.062000,0 days 00:20:41.276000,281.0,290.0,265.0,284.0,True,MEDIUM,2.0,True,Kick Sauber,0 days 00:19:08.985000,2025-04-05 02:34:10.011,1,,False,,False,True,92.291,92.291
197,0 days 00:30:21.626000,HUL,27,,3.0,2.0,,0 days 00:23:00.996000,,,,,,,,,,,False,MEDIUM,4.0,False,Kick Sauber,0 days 00:20:41.276000,2025-04-05 02:35:42.302,15,,False,,False,False,,
198,0 days 00:32:46.651000,HUL,27,,4.0,2.0,0 days 00:30:21.626000,,,50.047,21.161,,0 days 00:32:25.627000,0 days 00:32:46.659000,263.0,272.0,266.0,274.0,False,MEDIUM,5.0,False,Kick Sauber,0 days 00:30:21.626000,2025-04-05 02:45:22.652,1,,False,,False,False,,
199,0 days 00:34:17.272000,HUL,27,0 days 00:01:30.621000,5.0,2.0,,,31.863,40.894,17.864,0 days 00:33:18.514000,0 days 00:33:59.408000,0 days 00:34:17.272000,285.0,295.0,266.0,291.0,True,MEDIUM,6.0,False,Kick Sauber,0 days 00:32:46.651000,2025-04-05 02:47:47.677,1,,False,,False,True,90.621,90.62100000000001
200,0 days 00:36:09.941000,HUL,27,0 days 00:01:52.669000,6.0,2.0,,0 days 00:36:08.588000,44.057,46.192,22.42,0 days 00:35:01.329000,0 days 00:35:47.521000,0 days 00:36:09.941000,259.0,273.0,,252.0,False,MEDIUM,7.0,False,Kick Sauber,0 days 00:34:17.272000,2025-04-05 02:49:18.298,1,,False,,False,False,112.669,112.669
201,0 days 00:43:55.328000,HUL,27,,7.0,3.0,0 days 00:42:14.848000,,,42.083,20.161,,0 days 00:43:35.395000,0 days 00:43:55.348000,271.0,292.0,260.0,284.0,False,MEDIUM,7.0,False,Kick Sauber,0 days 00:36:09.941000,2025-04-05 02:51:10.967,1,,False,,False,False,,
202,0 days 00:45:29.196000,HUL,27,0 days 00:01:33.868000,8.0,3.0,,,33.845,41.871,18.152,0 days 00:44:29.173000,0 days 00:45:11.044000,0 days 00:45:29.196000,275.0,294.0,261.0,290.0,False,MEDIUM,8.0,False,Kick Sauber,0 days 00:43:55.328000,2025-04-05 02:58:56.354,1,,False,,False,True,93.868,93.86800000000001
203,0 days 00:47:02.862000,HUL,27,0 days 00:01:33.666000,9.0,3.0,,,33.396,41.969,18.301,0 days 00:46:02.592000,0 days 00:46:44.561000,0 days 00:47:02.862000,274.0,291.0,262.0,286.0,False,MEDIUM,9.0,False,Kick Sauber,0 days 00:45:29.196000,2025-04-05 03:00:30.222,1,,False,,False,True,93.666,93.66600000000001
204,0 days 00:48:37.364000,HUL,27,0 days 00:01:34.502000,10.0,3.0,,,33.421,42.827,18.254,0 days 00:47:36.283000,0 days 00:48:19.110000,0 days 00:48:37.364000,278.0,293.0,263.0,292.0,False,MEDIUM,10.0,False,Kick Sauber,0 days 00:47:02.862000,2025-04-05 03:02:03.888,1,,False,,False,True,94.502,94.502
205,0 days 00:50:11.154000,HUL,27,0 days 00:01:33.790000,11.0,3.0,,,33.176,42.343,18.271,0 days 00:49:10.540000,0 days 00:49:52.883000,0 days 00:50:11.154000,277.0,294.0,263.0,288.0,False,MEDIUM,11.0,False,Kick Sauber,0 days 00:48:37.364000,2025-04-05 03:03:38.390,1,,False,,False,True,93.79,93.79
206,0 days 00:51:47.367000,HUL,27,0 days 00:01:36.213000,12.0,3.0,,,33.088,42.55,20.575,0 days 00:50:44.242000,0 days 00:51:26.792000,0 days 00:51:47.367000,278.0,292.0,262.0,293.0,False,MEDIUM,12.0,False,Kick Sauber,0 days 00:50:11.154000,2025-04-05 03:05:12.180,1,,False,,False,True,96.213,96.21300000000001
207,0 days 00:53:20.183000,HUL,27,0 days 00:01:32.816000,13.0,3.0,,,32.799,41.951,18.066,0 days 00:52:20.166000,0 days 00:53:02.117000,0 days 00:53:20.183000,281.0,297.0,265.0,296.0,False,MEDIUM,13.0,False,Kick Sauber,0 days 00:51:47.367000,2025-04-05 03:06:48.393,1,,False,,False,True,92.816,92.816
208,0 days 00:54:54.190000,HUL,27,0 days 00:01:34.007000,14.0,3.0,,,33.189,42.394,18.424,0 days 00:53:53.372000,0 days 00:54:35.766000,0 days 00:54:54.190000,275.0,295.0,262.0,288.0,False,MEDIUM,14.0,False,Kick Sauber,0 days 00:53:20.183000,2025-04-05 03:08:21.209,1,,False,,False,True,94.007,94.007
209,0 days 00:56:32.429000,HUL,27,0 days 00:01:38.239000,15.0,3.0,,0 days 00:56:31.045000,33.133,42.772,22.334,0 days 00:55:27.323000,0 days 00:56:10.095000,0 days 00:56:32.429000,282.0,291.0,,291.0,False,MEDIUM,15.0,False,Kick Sauber,0 days 00:54:54.190000,2025-04-05 03:09:55.216,1,,False,,False,False,98.239,98.239
210,0 days 01:08:26.333000,HUL,27,,16.0,4.0,0 days 01:06:30.582000,,,52.793,25.44,,0 days 01:08:01.145000,0 days 01:08:26.333000,248.0,172.0,270.0,254.0,False,SOFT,1.0,True,Kick Sauber,0 days 00:56:32.429000,2025-04-05 03:11:33.455,1,,False,,False,False,,
211,0 days 00:17:22.697000,LAW,30,,1.0,1.0,0 days 00:15:27.245000,,,44.601,27.397,,0 days 00:16:55.543000,0 days 00:17:22.762000,274.0,267.0,265.0,142.0,False,MEDIUM,1.0,True,Racing Bulls,0 days 00:15:27.245000,2025-04-05 02:30:28.271,1,,False,,False,False,,
212,0 days 00:18:54.213000,LAW,30,0 days 00:01:31.516000,2.0,1.0,,,32.265,41.196,18.055,0 days 00:17:54.962000,0 days 00:18:36.158000,0 days 00:18:54.213000,283.0,292.0,265.0,292.0,True,MEDIUM,2.0,True,Racing Bulls,0 days 00:17:22.697000,2025-04-05 02:32:23.723,1,,False,,False,True,91.516,91.51599999999999
213,0 days 00:21:03.770000,LAW,30,0 days 00:02:09.557000,3.0,1.0,,0 days 00:21:02.323000,51.059,51.944,26.554,0 days 00:19:45.272000,0 days 00:20:37.216000,0 days 00:21:03.770000,211.0,269.0,,264.0,False,MEDIUM,3.0,True,Racing Bulls,0 days 00:18:54.213000,2025-04-05 02:33:55.239,1,,False,,False,False,129.557,129.557
214,0 days 00:31:24.897000,LAW,30,,4.0,2.0,0 days 00:29:36.978000,,,44.754,21.572,,0 days 00:31:03.611000,0 days 00:31:25.096000,269.0,270.0,267.0,250.0,False,MEDIUM,4.0,False,Racing Bulls,0 days 00:29:36.978000,2025-04-05 02:44:38.004,1,,False,,False,False,,
215,0 days 00:32:55.143000,LAW,30,0 days 00:01:30.246000,5.0,2.0,,,31.831,40.682,17.733,0 days 00:31:56.728000,0 days 00:32:37.410000,0 days 00:32:55.143000,285.0,298.0,267.0,297.0,True,MEDIUM,5.0,False,Racing Bulls,0 days 00:31:24.897000,2025-04-05 02:46:25.923,1,,False,,False,True,90.246,90.24600000000001
216,0 days 00:34:57.296000,LAW,30,0 days 00:02:02.153000,6.0,2.0,,0 days 00:34:56.069000,48.195,49.169,24.789,0 days 00:33:43.338000,0 days 00:34:32.507000,0 days 00:34:57.296000,241.0,272.0,,253.0,False,MEDIUM,6.0,False,Racing Bulls,0 days 00:32:55.143000,2025-04-05 02:47:56.169,1,,False,,False,False,122.153,122.153
217,0 days 00:42:13.190000,LAW,30,,7.0,3.0,0 days 00:40:21.303000,,,43.757,18.741,,0 days 00:41:54.660000,0 days 00:42:13.254000,275.0,292.0,257.0,289.0,False,MEDIUM,7.0,False,Racing Bulls,0 days 00:34:57.296000,2025-04-05 02:49:58.322,1,,False,,False,False,,
218,0 days 00:43:48.707000,LAW,30,0 days 00:01:35.517000,8.0,3.0,,,34.231,42.881,18.405,0 days 00:42:47.421000,0 days 00:43:30.302000,0 days 00:43:48.707000,279.0,290.0,257.0,288.0,False,MEDIUM,8.0,False,Racing Bulls,0 days 00:42:13.190000,2025-04-05 02:57:14.216,1,,False,,False,True,95.517,95.517
219,0 days 00:45:23.528000,LAW,30,0 days 00:01:34.821000,9.0,3.0,,,33.709,42.738,18.374,0 days 00:44:22.416000,0 days 00:45:05.154000,0 days 00:45:23.528000,277.0,291.0,257.0,288.0,False,MEDIUM,9.0,False,Racing Bulls,0 days 00:43:48.707000,2025-04-05 02:58:49.733,1,,False,,False,True,94.821,94.821
220,0 days 00:46:58.509000,LAW,30,0 days 00:01:34.981000,10.0,3.0,,,33.687,42.893,18.401,0 days 00:45:57.215000,0 days 00:46:40.108000,0 days 00:46:58.509000,280.0,289.0,257.0,288.0,False,MEDIUM,10.0,False,Racing Bulls,0 days 00:45:23.528000,2025-04-05 03:00:24.554,1,,False,,False,True,94.981,94.981
221,0 days 00:48:33.587000,LAW,30,0 days 00:01:35.078000,11.0,3.0,,,33.691,42.872,18.515,0 days 00:47:32.200000,0 days 00:48:15.072000,0 days 00:48:33.587000,279.0,291.0,258.0,288.0,False,MEDIUM,11.0,False,Racing Bulls,0 days 00:46:58.509000,2025-04-05 03:01:59.535,1,,False,,False,True,95.078,95.078
222,0 days 00:50:08.495000,LAW,30,0 days 00:01:34.908000,12.0,3.0,,,33.65,42.806,18.452,0 days 00:49:07.237000,0 days 00:49:50.043000,0 days 00:50:08.495000,280.0,292.0,258.0,290.0,False,MEDIUM,12.0,False,Racing Bulls,0 days 00:48:33.587000,2025-04-05 03:03:34.613,1,,False,,False,True,94.908,94.90799999999999
223,0 days 00:51:43.539000,LAW,30,0 days 00:01:35.044000,13.0,3.0,,,33.614,43.001,18.429,0 days 00:50:42.109000,0 days 00:51:25.110000,0 days 00:51:43.539000,281.0,289.0,257.0,290.0,False,MEDIUM,13.0,False,Racing Bulls,0 days 00:50:08.495000,2025-04-05 03:05:09.521,1,,False,,False,True,95.044,95.044
224,0 days 00:53:18.254000,LAW,30,0 days 00:01:34.715000,14.0,3.0,,,33.526,42.812,18.377,0 days 00:52:17.065000,0 days 00:52:59.877000,0 days 00:53:18.254000,280.0,291.0,258.0,292.0,False,MEDIUM,14.0,False,Racing Bulls,0 days 00:51:43.539000,2025-04-05 03:06:44.565,1,,False,,False,True,94.715,94.71499999999999
225,0 days 00:54:53.097000,LAW,30,0 days 00:01:34.843000,15.0,3.0,,,33.661,42.798,18.384,0 days 00:53:51.915000,0 days 00:54:34.713000,0 days 00:54:53.097000,275.0,291.0,258.0,291.0,False,MEDIUM,15.0,False,Racing Bulls,0 days 00:53:18.254000,2025-04-05 03:08:19.280,1,,False,,False,True,94.843,94.843
226,0 days 00:56:42.529000,LAW,30,0 days 00:01:49.432000,16.0,3.0,,0 days 00:56:41.186000,33.621,51.534,24.277,0 days 00:55:26.718000,0 days 00:56:18.252000,0 days 00:56:42.529000,276.0,200.0,,232.0,False,MEDIUM,16.0,False,Racing Bulls,0 days 00:54:53.097000,2025-04-05 03:09:54.123,1,,False,,False,False,109.432,109.432
227,0 days 01:04:24.931000,LAW,30,,17.0,4.0,0 days 01:02:43.595000,,,44.47,21.164,,0 days 01:04:03.940000,0 days 01:04:25.034000,276.0,269.0,271.0,234.0,False,SOFT,1.0,True,Racing Bulls,0 days 00:56:42.529000,2025-04-05 03:11:43.555,1,,False,,False,False,,
228,0 days 01:05:54.035000,LAW,30,0 days 00:01:29.104000,18.0,4.0,,,31.19,40.371,17.543,0 days 01:04:56.121000,0 days 01:05:36.492000,0 days 01:05:54.035000,287.0,298.0,272.0,296.0,True,SOFT,2.0,True,Racing Bulls,0 days 01:04:24.931000,2025-04-05 03:19:25.957,1,,False,,False,True,89.104,89.10400000000001
229,0 days 01:07:55.300000,LAW,30,0 days 00:02:01.265000,19.0,4.0,,0 days 01:07:53.973000,45.885,48.3,27.08,0 days 01:06:39.920000,0 days 01:07:28.220000,0 days 01:07:55.300000,217.0,270.0,,210.0,False,SOFT,3.0,True,Racing Bulls,0 days 01:05:54.035000,2025-04-05 03:20:55.061,1,,False,,False,False,121.265,121.265
230,0 days 00:29:22.048000,OCO,31,,1.0,1.0,0 days 00:19:24.916000,0 days 00:22:08.839000,,,,,,,149.0,,,,False,HARD,1.0,True,Haas F1 Team,0 days 00:19:24.916000,2025-04-05 02:34:25.942,15,,False,,False,False,,
231,0 days 00:31:31.640000,OCO,31,,2.0,2.0,0 days 00:29:22.048000,,,53.524,25.814,,0 days 00:31:06.111000,0 days 00:31:31.861000,221.0,248.0,267.0,199.0,False,HARD,1.0,True,Haas F1 Team,0 days 00:29:22.048000,2025-04-05 02:44:23.074,1,,False,,False,False,,
232,0 days 00:33:02.659000,OCO,31,0 days 00:01:31.019000,3.0,2.0,,,32.068,40.976,17.975,0 days 00:32:03.708000,0 days 00:32:44.684000,0 days 00:33:02.659000,284.0,297.0,269.0,295.0,True,HARD,2.0,True,Haas F1 Team,0 days 00:31:31.640000,2025-04-05 02:46:32.666,1,,False,,False,True,91.019,91.019
233,0 days 00:35:22.593000,OCO,31,0 days 00:02:19.934000,4.0,2.0,,,55.332,60.595,24.007,0 days 00:33:57.991000,0 days 00:34:58.586000,0 days 00:35:22.593000,152.0,215.0,270.0,211.0,False,HARD,3.0,True,Haas F1 Team,0 days 00:33:02.659000,2025-04-05 02:48:03.685,1,,False,,False,True,139.934,139.934
234,0 days 00:36:52.776000,OCO,31,0 days 00:01:30.183000,5.0,2.0,,,31.574,40.735,17.874,0 days 00:35:54.167000,0 days 00:36:34.902000,0 days 00:36:52.776000,286.0,297.0,269.0,294.0,True,HARD,4.0,True,Haas F1 Team,0 days 00:35:22.593000,2025-04-05 02:50:23.619,1,,False,,False,True,90.183,90.18299999999999
235,0 days 00:38:52.407000,OCO,31,0 days 00:01:59.631000,6.0,2.0,,0 days 00:38:51.115000,41.908,52.968,24.755,0 days 00:37:34.684000,0 days 00:38:27.652000,0 days 00:38:52.407000,231.0,229.0,,218.0,False,HARD,5.0,True,Haas F1 Team,0 days 00:36:52.776000,2025-04-05 02:51:53.802,1,,False,,False,False,119.631,119.631
236,0 days 00:46:23.435000,OCO,31,,7.0,3.0,0 days 00:44:36.427000,,,45.661,20.353,,0 days 00:46:03.212000,0 days 00:46:23.541000,269.0,295.0,264.0,284.0,False,HARD,6.0,False,Haas F1 Team,0 days 00:38:52.407000,2025-04-05 02:53:53.433,1,,False,,False,False,,
237,0 days 00:47:58.554000,OCO,31,0 days 00:01:35.119000,8.0,3.0,,,33.81,42.882,18.427,0 days 00:46:57.245000,0 days 00:47:40.127000,0 days 00:47:58.554000,272.0,289.0,258.0,286.0,False,HARD,7.0,False,Haas F1 Team,0 days 00:46:23.435000,2025-04-05 03:01:24.461,1,,False,,False,True,95.119,95.119
238,0 days 00:49:33.449000,OCO,31,0 days 00:01:34.895000,9.0,3.0,,,33.639,42.755,18.501,0 days 00:48:32.193000,0 days 00:49:14.948000,0 days 00:49:33.449000,273.0,290.0,258.0,286.0,False,HARD,8.0,False,Haas F1 Team,0 days 00:47:58.554000,2025-04-05 03:02:59.580,1,,False,,False,True,94.895,94.89500000000001
239,0 days 00:51:08.351000,OCO,31,0 days 00:01:34.902000,10.0,3.0,,,33.578,42.841,18.483,0 days 00:50:07.027000,0 days 00:50:49.868000,0 days 00:51:08.351000,274.0,288.0,257.0,286.0,False,HARD,9.0,False,Haas F1 Team,0 days 00:49:33.449000,2025-04-05 03:04:34.475,1,,False,,False,True,94.902,94.90200000000002
240,0 days 00:52:43.325000,OCO,31,0 days 00:01:34.974000,11.0,3.0,,,33.455,42.899,18.62,0 days 00:51:41.806000,0 days 00:52:24.705000,0 days 00:52:43.325000,273.0,289.0,257.0,285.0,False,HARD,10.0,False,Haas F1 Team,0 days 00:51:08.351000,2025-04-05 03:06:09.377,1,,False,,False,True,94.974,94.974
241,0 days 00:54:17.753000,OCO,31,0 days 00:01:34.428000,12.0,3.0,,,33.152,42.692,18.584,0 days 00:53:16.477000,0 days 00:53:59.169000,0 days 00:54:17.753000,278.0,288.0,257.0,276.0,False,HARD,11.0,False,Haas F1 Team,0 days 00:52:43.325000,2025-04-05 03:07:44.351,1,,False,,False,True,94.428,94.428
242,0 days 00:55:52.404000,OCO,31,0 days 00:01:34.651000,13.0,3.0,,,33.258,42.808,18.585,0 days 00:54:51.011000,0 days 00:55:33.819000,0 days 00:55:52.404000,277.0,287.0,258.0,276.0,False,HARD,12.0,False,Haas F1 Team,0 days 00:54:17.753000,2025-04-05 03:09:18.779,1,,False,,False,True,94.651,94.65100000000001
243,0 days 00:57:27.296000,OCO,31,0 days 00:01:34.892000,14.0,3.0,,,33.301,42.798,18.793,0 days 00:56:25.705000,0 days 00:57:08.503000,0 days 00:57:27.296000,274.0,287.0,258.0,272.0,False,HARD,13.0,False,Haas F1 Team,0 days 00:55:52.404000,2025-04-05 03:10:53.430,1,,False,,False,True,94.892,94.892
244,0 days 00:59:04.640000,OCO,31,0 days 00:01:37.344000,15.0,3.0,,0 days 00:59:03.312000,33.284,42.901,21.159,0 days 00:58:00.580000,0 days 00:58:43.481000,0 days 00:59:04.640000,,286.0,,271.0,False,HARD,14.0,False,Haas F1 Team,0 days 00:57:27.296000,2025-04-05 03:12:28.322,1,,False,,False,False,97.344,97.344
245,0 days 01:07:03.723000,OCO,31,,16.0,4.0,0 days 01:05:04.440000,,,54.047,23.067,,0 days 01:06:40.691000,0 days 01:07:03.723000,212.0,214.0,269.0,201.0,False,SOFT,1.0,True,Haas F1 Team,0 days 00:59:04.640000,2025-04-05 03:14:05.666,1,,False,,False,False,,
246,0 days 01:11:10.659000,OCO,31,,17.0,4.0,,0 days 01:11:10.659000,31.407,40.609,,0 days 01:07:35.129000,0 days 01:08:15.864000,,286.0,295.0,,294.0,False,SOFT,2.0,True,Haas F1 Team,0 days 01:07:03.723000,2025-04-05 03:22:04.749,15,,False,,False,False,,
247,0 days 00:30:18.517000,HAM,44,,1.0,1.0,0 days 00:20:04.932000,0 days 00:22:09.511000,,,,,,,258.0,,,,False,SOFT,1.0,True,Ferrari,0 days 00:20:04.932000,2025-04-05 02:35:05.958,15,,False,,False,False,,
248,0 days 00:32:40.516000,HAM,44,,2.0,2.0,0 days 00:30:18.517000,,,46.82,20.112,,0 days 00:32:20.627000,0 days 00:32:40.643000,261.0,173.0,271.0,259.0,False,SOFT,1.0,False,Ferrari,0 days 00:30:18.517000,2025-04-05 02:45:19.543,1,,False,,False,False,,
249,0 days 00:34:09.788000,HAM,44,0 days 00:01:29.272000,3.0,2.0,,,31.145,40.417,17.71,0 days 00:33:11.661000,0 days 00:33:52.078000,0 days 00:34:09.788000,288.0,298.0,269.0,294.0,True,SOFT,2.0,False,Ferrari,0 days 00:32:40.516000,2025-04-05 02:47:41.542,1,,False,,False,True,89.272,89.27199999999999
