,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
280,0 days 00:19:14.215000,DOO,7,0 days 00:01:55.301000,3.0,1.0,,0 days 00:19:11.832000,40.554,50.571,24.176,0 days 00:17:59.468000,0 days 00:18:50.039000,0 days 00:19:14.215000,218.0,271.0,,246.0,False,SOFT,3.0,True,Alpine,0 days 00:17:18.914000,2025-04-05 06:03:40.794,1,,False,,False,False,115.301,115.301
281,0 days 00:22:18.290000,DOO,7,,4.0,2.0,0 days 00:20:28.020000,,,45.758,20.83,,0 days 00:21:57.489000,0 days 00:22:18.442000,267.0,270.0,272.0,232.0,False,SOFT,1.0,True,Alpine,0 days 00:19:14.215000,2025-04-05 06:05:36.095,1,,False,,False,False,,
282,0 days 00:23:47.167000,DOO,7,0 days 00:01:28.877000,5.0,2.0,,,30.983,40.186,17.708,0 days 00:22:49.273000,0 days 00:23:29.459000,0 days 00:23:47.167000,288.0,301.0,270.0,299.0,True,SOFT,2.0,True,Alpine,0 days 00:22:18.290000,2025-04-05 06:08:40.170,1,,False,,False,True,88.877,88.877
283,0 days 00:25:31.846000,DOO,7,0 days 00:01:44.679000,6.0,2.0,,0 days 00:25:30.475000,36.896,45.071,22.712,0 days 00:24:24.063000,0 days 00:25:09.134000,0 days 00:25:31.846000,260.0,273.0,,272.0,False,SOFT,3.0,True,Alpine,0 days 00:23:47.167000,2025-04-05 06:10:09.047,1,,False,,False,False,104.679,104.679
284,0 days 00:30:17.111000,DOO,7,,7.0,3.0,0 days 00:28:17.966000,,,48.944,23.502,,0 days 00:29:53.665000,0 days 00:30:17.369000,263.0,265.0,272.0,130.0,False,SOFT,1.0,True,Alpine,0 days 00:25:31.846000,2025-04-05 06:11:53.726,1,,False,,False,False,,
285,0 days 00:31:46.135000,DOO,7,0 days 00:01:29.024000,8.0,3.0,,,30.949,40.467,17.608,0 days 00:30:48.060000,0 days 00:31:28.527000,0 days 00:31:46.135000,287.0,297.0,272.0,295.0,False,SOFT,2.0,True,Alpine,0 days 00:30:17.111000,2025-04-05 06:16:38.991,1,,False,,False,True,89.024,89.024
286,0 days 00:33:44.527000,DOO,7,0 days 00:01:58.392000,9.0,3.0,,0 days 00:33:43.023000,46.457,45.072,26.863,0 days 00:32:32.592000,0 days 00:33:17.664000,0 days 00:33:44.527000,254.0,269.0,,193.0,False,SOFT,3.0,True,Alpine,0 days 00:31:46.135000,2025-04-05 06:18:08.015,1,,False,,False,False,118.392,118.392
287,0 days 00:19:08.366000,STR,18,,1.0,1.0,0 days 00:17:09.143000,,,53.259,19.53,,0 days 00:18:48.847000,0 days 00:19:08.394000,236.0,276.0,267.0,247.0,False,SOFT,1.0,True,Aston Martin,0 days 00:17:09.143000,2025-04-05 06:03:31.023,1,,False,,False,False,,
288,0 days 00:20:37.637000,STR,18,0 days 00:01:29.271000,2.0,1.0,,,31.034,40.483,17.754,0 days 00:19:39.400000,0 days 00:20:19.883000,0 days 00:20:37.637000,285.0,297.0,268.0,295.0,True,SOFT,2.0,True,Aston Martin,0 days 00:19:08.366000,2025-04-05 06:05:30.246,1,,False,,False,True,89.271,89.271
289,0 days 00:22:39.221000,STR,18,0 days 00:02:01.584000,3.0,1.0,,0 days 00:22:37.161000,41.696,52.011,27.877,0 days 00:21:19.333000,0 days 00:22:11.344000,0 days 00:22:39.221000,237.0,240.0,,208.0,False,SOFT,3.0,True,Aston Martin,0 days 00:20:37.637000,2025-04-05 06:06:59.517,1,,False,,False,False,121.584,121.58399999999999
290,0 days 00:29:44.190000,STR,18,,4.0,2.0,0 days 00:27:31.109000,,,52.607,24.212,,0 days 00:29:19.978000,0 days 00:29:44.540000,247.0,275.0,270.0,134.0,False,SOFT,1.0,True,Aston Martin,0 days 00:22:39.221000,2025-04-05 06:09:01.101,1,,False,,False,False,,
291,0 days 00:32:01.029000,STR,18,0 days 00:02:16.839000,5.0,2.0,,0 days 00:31:59.385000,47.104,64.119,25.616,0 days 00:30:31.294000,0 days 00:31:35.413000,0 days 00:32:01.029000,139.0,275.0,,251.0,False,SOFT,2.0,True,Aston Martin,0 days 00:29:44.190000,2025-04-05 06:16:06.070,1,,False,,False,False,136.839,136.839
